1.00E-02	9.914E-01
2.00E-02	9.832E-01
1.00E-01	9.258E-01
1.00E+00	6.007E-01
1.25E+00	5.511E-01
1.50E+00	5.096E-01
1.75E+00	4.742E-01
2.00E+00	4.436E-01
2.50E+00	3.933E-01
3.00E+00	3.535E-01
4.00E+00	2.943E-01
5.00E+00	2.522E-01
7.00E+00	1.963E-01
1.00E+01	1.473E-01
2.00E+01	8.045E-02
1.00E+02	1.737E-02
