#3.724E-02	0.1377
1.128E-01	0.3246
1.788E-01	0.4329
2.834E-01	0.5492
4.492E-01	0.6637
5.642E-01	0.717
7.120E-01	0.7682
1.128E+00	0.8577
1.788E+00	0.9304
2.257E+00	0.9609
2.834E+00	0.9871
4.492E+00	1.03
5.642E+00	1.046
7.120E+00	1.061
9.027E+00	1.073
1.128E+01	1.083
1.788E+01	1.098
2.257E+01	1.104
2.834E+01	1.109
4.514E+01	1.116
5.642E+01	1.118
7.120E+01	1.12
1.128E+02	1.123
