#"p" "T" "U:0" "U:1" "U:2" "Points:0" "Points:1" "Points:2"
-2.9448 0.70345 0.54163 -0.34452 0 0.91 0.041271 0
-2.9383 0.69127 0.5844 -0.35012 0 0.92 0.041271 0
-2.8823 0.68032 0.62756 -0.35366 0 0.93 0.041271 0
-2.7793 0.67064 0.67114 -0.35512 0 0.94 0.041271 0
-2.632 0.66224 0.71519 -0.3545 0 0.95 0.041271 0
-2.4428 0.65517 0.75978 -0.35185 0 0.96 0.041271 0
-2.2147 0.64944 0.80504 -0.34721 0 0.97 0.041271 0
-1.9501 0.64508 0.85106 -0.34064 0 0.98 0.041271 0
-1.6514 0.64209 0.89798 -0.33223 0 0.99 0.041271 0
-1.321 0.6405 0.94592 -0.3221 0 1 0.041271 0
-1.2913 0.65556 0.93308 -0.35554 0 0 0.046656 0
-0.94336 0.65528 0.97784 -0.34302 0 0.01 0.046656 0
-0.56731 0.65636 1.0239 -0.32887 0 0.02 0.046656 0
-0.16444 0.6588 1.0713 -0.31322 0 0.03 0.046656 0
0.26423 0.66259 1.1201 -0.29622 0 0.04 0.046656 0
0.71794 0.66774 1.1704 -0.27799 0 0.05 0.046656 0
1.1962 0.67423 1.2221 -0.25867 0 0.06 0.046656 0
1.6985 0.68206 1.2751 -0.2384 0 0.07 0.046656 0
2.2248 0.6912 1.3293 -0.21728 0 0.08 0.046656 0
2.7749 0.70163 1.3847 -0.19544 0 0.09 0.046656 0
3.3484 0.71333 1.441 -0.17297 0 0.1 0.046656 0
3.9453 0.72624 1.4981 -0.14996 0 0.11 0.046656 0
4.565 0.74034 1.5556 -0.1265 0 0.12 0.046656 0
5.207 0.75558 1.6133 -0.10264 0 0.13 0.046656 0
5.8704 0.7719 1.671 -0.078467 0 0.14 0.046656 0
6.5541 0.78924 1.7281 -0.054024 0 0.15 0.046656 0
7.2566 0.80754 1.7845 -0.029363 0 0.16 0.046656 0
7.9762 0.82673 1.8396 -0.0045323 0 0.17 0.046656 0
8.711 0.84674 1.8932 0.020425 0 0.18 0.046656 0
9.4587 0.86748 1.9448 0.045465 0 0.19 0.046656 0
10.217 0.88887 1.994 0.070545 0 0.2 0.046656 0
10.982 0.91083 2.0404 0.09562 0 0.21 0.046656 0
11.752 0.93327 2.0836 0.12064 0 0.22 0.046656 0
12.523 0.95608 2.1233 0.14556 0 0.23 0.046656 0
13.293 0.97919 2.159 0.17033 0 0.24 0.046656 0
14.057 1.0025 2.1905 0.19488 0 0.25 0.046656 0
14.812 1.0259 2.2173 0.21915 0 0.26 0.046656 0
15.555 1.0493 2.2393 0.24308 0 0.27 0.046656 0
16.282 1.0726 2.2561 0.26659 0 0.28 0.046656 0
16.989 1.0957 2.2675 0.28961 0 0.29 0.046656 0
17.673 1.1185 2.2733 0.31207 0 0.3 0.046656 0
18.332 1.1409 2.2734 0.3339 0 0.31 0.046656 0
18.961 1.1628 2.2676 0.35501 0 0.32 0.046656 0
19.558 1.1842 2.256 0.37531 0 0.33 0.046656 0
20.118 1.2048 2.2384 0.39471 0 0.34 0.046656 0
20.64 1.2248 2.2149 0.41314 0 0.35 0.046656 0
21.121 1.2439 2.1855 0.4305 0 0.36 0.046656 0
21.557 1.2621 2.1505 0.44671 0 0.37 0.046656 0
21.947 1.2793 2.1098 0.46169 0 0.38 0.046656 0
22.288 1.2954 2.0638 0.47536 0 0.39 0.046656 0
22.579 1.3104 2.0127 0.48764 0 0.4 0.046656 0
22.817 1.3242 1.9568 0.49847 0 0.41 0.046656 0
23.002 1.3368 1.8963 0.50778 0 0.42 0.046656 0
23.132 1.3481 1.8317 0.5155 0 0.43 0.046656 0
23.206 1.3581 1.7633 0.52158 0 0.44 0.046656 0
23.223 1.3666 1.6916 0.52598 0 0.45 0.046656 0
23.183 1.3737 1.6169 0.52865 0 0.46 0.046656 0
23.085 1.3794 1.5398 0.52955 0 0.47 0.046656 0
22.93 1.3837 1.4608 0.52867 0 0.48 0.046656 0
22.719 1.3864 1.3802 0.52598 0 0.49 0.046656 0
22.45 1.3877 1.2987 0.52147 0 0.5 0.046656 0
22.127 1.3874 1.2167 0.51515 0 0.51 0.046656 0
21.748 1.3857 1.1348 0.50703 0 0.52 0.046656 0
21.317 1.3825 1.0534 0.49711 0 0.53 0.046656 0
20.834 1.3778 0.973 0.48543 0 0.54 0.046656 0
20.302 1.3716 0.89415 0.47202 0 0.55 0.046656 0
19.723 1.3641 0.81727 0.45693 0 0.56 0.046656 0
19.099 1.3551 0.74283 0.4402 0 0.57 0.046656 0
18.433 1.3448 0.67122 0.4219 0 0.58 0.046656 0
17.727 1.3332 0.60286 0.4021 0 0.59 0.046656 0
16.985 1.3203 0.53809 0.38086 0 0.6 0.046656 0
16.211 1.3062 0.47724 0.35827 0 0.61 0.046656 0
15.407 1.291 0.4206 0.33442 0 0.62 0.046656 0
14.577 1.2747 0.36842 0.3094 0 0.63 0.046656 0
13.726 1.2574 0.32091 0.28332 0 0.64 0.046656 0
12.857 1.2392 0.27825 0.25628 0 0.65 0.046656 0
11.974 1.2201 0.24055 0.22838 0 0.66 0.046656 0
11.083 1.2002 0.2079 0.19975 0 0.67 0.046656 0
10.186 1.1796 0.18034 0.1705 0 0.68 0.046656 0
9.2884 1.1584 0.15786 0.14075 0 0.69 0.046656 0
8.395 1.1367 0.14042 0.11063 0 0.7 0.046656 0
7.51 1.1146 0.12793 0.080266 0 0.71 0.046656 0
6.6378 1.0921 0.12028 0.049781 0 0.72 0.046656 0
5.783 1.0694 0.11729 0.019307 0 0.73 0.046656 0
4.9496 1.0465 0.11879 -0.011024 0 0.74 0.046656 0
4.1421 1.0235 0.12454 -0.041079 0 0.75 0.046656 0
3.3643 1.0006 0.13431 -0.070726 0 0.76 0.046656 0
2.6202 0.9778 0.14782 -0.099831 0 0.77 0.046656 0
1.9134 0.95521 0.16479 -0.12826 0 0.78 0.046656 0
1.2474 0.93292 0.18492 -0.15588 0 0.79 0.046656 0
0.62507 0.91101 0.2079 -0.18255 0 0.8 0.046656 0
0.049312 0.88956 0.23343 -0.20816 0 0.81 0.046656 0
-0.47753 0.86867 0.26121 -0.23255 0 0.82 0.046656 0
-0.95345 0.84841 0.29094 -0.25561 0 0.83 0.046656 0
-1.3769 0.82884 0.32235 -0.27721 0 0.84 0.046656 0
-1.7466 0.81005 0.35517 -0.29722 0 0.85 0.046656 0
-2.062 0.79209 0.38917 -0.31554 0 0.86 0.046656 0
-2.3227 0.77504 0.42414 -0.33205 0 0.87 0.046656 0
-2.529 0.75893 0.45989 -0.34666 0 0.88 0.046656 0
-2.6815 0.74384 0.4963 -0.35926 0 0.89 0.046656 0
-2.7811 0.72981 0.53325 -0.36978 0 0.9 0.046656 0
-2.8293 0.71688 0.57067 -0.37816 0 0.91 0.046656 0
-2.8277 0.70509 0.60853 -0.38435 0 0.92 0.046656 0
-2.7783 0.69449 0.64683 -0.38832 0 0.93 0.046656 0
-2.6834 0.68509 0.6856 -0.39006 0 0.94 0.046656 0
-2.5453 0.67693 0.72491 -0.38957 0 0.95 0.046656 0
-2.3664 0.67005 0.76485 -0.38689 0 0.96 0.046656 0
-2.1493 0.66445 0.80552 -0.38207 0 0.97 0.046656 0
-1.8962 0.66016 0.84703 -0.37517 0 0.98 0.046656 0
-1.6095 0.65719 0.88951 -0.3663 0 0.99 0.046656 0
-1.2913 0.65556 0.93308 -0.35554 0 1 0.046656 0
-1.2318 0.67048 0.92165 -0.38799 0 0 0.05222 0
-0.89628 0.67012 0.96218 -0.37481 0 0.01 0.05222 0
-0.53283 0.67106 1.004 -0.35986 0 0.02 0.05222 0
-0.14272 0.67331 1.0473 -0.34329 0 0.03 0.05222 0
0.27302 0.67686 1.0921 -0.32524 0 0.04 0.05222 0
0.7136 0.68172 1.1383 -0.30584 0 0.05 0.05222 0
1.1784 0.68787 1.1859 -0.28523 0 0.06 0.05222 0
1.667 0.69531 1.235 -0.26356 0 0.07 0.05222 0
2.1791 0.70401 1.2853 -0.24093 0 0.08 0.05222 0
2.7144 0.71396 1.3368 -0.21748 0 0.09 0.05222 0
3.2726 0.72513 1.3893 -0.1933 0 0.1 0.05222 0
3.8533 0.73748 1.4427 -0.1685 0 0.11 0.05222 0
4.4561 0.75097 1.4966 -0.14316 0 0.12 0.05222 0
5.0803 0.76557 1.5508 -0.11736 0 0.13 0.05222 0
5.725 0.78122 1.605 -0.091174 0 0.14 0.05222 0
6.3892 0.79786 1.6589 -0.064665 0 0.15 0.05222 0
7.0714 0.81543 1.7122 -0.037893 0 0.16 0.05222 0
7.77 0.83387 1.7645 -0.010911 0 0.17 0.05222 0
8.483 0.8531 1.8154 0.016227 0 0.18 0.05222 0
9.2083 0.87305 1.8645 0.043472 0 0.19 0.05222 0
9.9434 0.89364 1.9115 0.070771 0 0.2 0.05222 0
10.686 0.91478 1.956 0.098072 0 0.21 0.05222 0
11.432 0.9364 1.9977 0.12532 0 0.22 0.05222 0
12.18 0.95839 2.036 0.15246 0 0.23 0.05222 0
12.926 0.98067 2.0708 0.17943 0 0.24 0.05222 0
13.666 1.0032 2.1017 0.20616 0 0.25 0.05222 0
14.398 1.0257 2.1283 0.23258 0 0.26 0.05222 0
15.118 1.0483 2.1505 0.25863 0 0.27 0.05222 0
15.823 1.0708 2.1678 0.28422 0 0.28 0.05222 0
16.508 1.0931 2.1802 0.30926 0 0.29 0.05222 0
17.172 1.1152 2.1874 0.33369 0 0.3 0.05222 0
17.811 1.1368 2.1893 0.35743 0 0.31 0.05222 0
18.421 1.1581 2.1858 0.38037 0 0.32 0.05222 0
18.999 1.1787 2.1767 0.40242 0 0.33 0.05222 0
19.543 1.1987 2.1622 0.42349 0 0.34 0.05222 0
20.048 1.218 2.1422 0.4435 0 0.35 0.05222 0
20.514 1.2365 2.1167 0.46234 0 0.36 0.05222 0
20.937 1.2542 2.0858 0.47993 0 0.37 0.05222 0
21.315 1.2708 2.0498 0.49617 0 0.38 0.05222 0
21.646 1.2865 2.0088 0.511 0 0.39 0.05222 0
21.927 1.3011 1.9629 0.52431 0 0.4 0.05222 0
22.158 1.3145 1.9126 0.53605 0 0.41 0.05222 0
22.337 1.3267 1.8579 0.54613 0 0.42 0.05222 0
22.462 1.3377 1.7994 0.55449 0 0.43 0.05222 0
22.533 1.3473 1.7373 0.56107 0 0.44 0.05222 0
22.549 1.3557 1.672 0.56583 0 0.45 0.05222 0
22.509 1.3626 1.604 0.56871 0 0.46 0.05222 0
22.414 1.3682 1.5336 0.56968 0 0.47 0.05222 0
22.263 1.3724 1.4614 0.56871 0 0.48 0.05222 0
22.057 1.3751 1.3876 0.5658 0 0.49 0.05222 0
21.795 1.3763 1.3129 0.56091 0 0.5 0.05222 0
21.48 1.3762 1.2377 0.55406 0 0.51 0.05222 0
21.112 1.3746 1.1625 0.54526 0 0.52 0.05222 0
20.693 1.3715 1.0877 0.53453 0 0.53 0.05222 0
20.224 1.367 1.0137 0.52188 0 0.54 0.05222 0
19.707 1.3611 0.94111 0.50737 0 0.55 0.05222 0
19.145 1.3539 0.87025 0.49104 0 0.56 0.05222 0
18.539 1.3453 0.80155 0.47294 0 0.57 0.05222 0
17.892 1.3354 0.7354 0.45315 0 0.58 0.05222 0
17.207 1.3242 0.67216 0.43172 0 0.59 0.05222 0
16.488 1.3118 0.61217 0.40875 0 0.6 0.05222 0
15.737 1.2983 0.55573 0.38433 0 0.61 0.05222 0
14.958 1.2836 0.50309 0.35854 0 0.62 0.05222 0
14.154 1.2679 0.4545 0.33149 0 0.63 0.05222 0
13.33 1.2513 0.41015 0.3033 0 0.64 0.05222 0
12.488 1.2337 0.37019 0.27407 0 0.65 0.05222 0
11.634 1.2153 0.33473 0.24392 0 0.66 0.05222 0
10.771 1.1961 0.30385 0.21298 0 0.67 0.05222 0
9.9037 1.1763 0.27759 0.18138 0 0.68 0.05222 0
9.0361 1.1559 0.25594 0.14924 0 0.69 0.05222 0
8.1726 1.135 0.23886 0.11671 0 0.7 0.05222 0
7.3175 1.1136 0.22627 0.083917 0 0.71 0.05222 0
6.4751 1.092 0.21805 0.051002 0 0.72 0.05222 0
5.6496 1.0701 0.21406 0.018107 0 0.73 0.05222 0
4.8451 1.048 0.21412 -0.014627 0 0.74 0.05222 0
4.0656 1.0259 0.21803 -0.047056 0 0.75 0.05222 0
3.315 1.0038 0.22556 -0.079036 0 0.76 0.05222 0
2.5969 0.98181 0.23647 -0.11042 0 0.77 0.05222 0
1.9148 0.96004 0.25048 -0.14107 0 0.78 0.05222 0
1.272 0.93855 0.26735 -0.17084 0 0.79 0.05222 0
0.67119 0.91744 0.28678 -0.19958 0 0.8 0.05222 0
0.11509 0.89677 0.3085 -0.22716 0 0.81 0.05222 0
-0.39407 0.87663 0.33224 -0.25343 0 0.82 0.05222 0
-0.85444 0.8571 0.35774 -0.27826 0 0.83 0.05222 0
-1.2645 0.83823 0.38474 -0.30152 0 0.84 0.05222 0
-1.6232 0.82011 0.41303 -0.32307 0 0.85 0.05222 0
-1.9299 0.80279 0.44238 -0.3428 0 0.86 0.05222 0
-2.1843 0.78634 0.47263 -0.36058 0 0.87 0.05222 0
-2.3865 0.7708 0.50362 -0.37633 0 0.88 0.05222 0
-2.5372 0.75623 0.53523 -0.38993 0 0.89 0.05222 0
-2.6371 0.74267 0.56737 -0.40132 0 0.9 0.05222 0
-2.6877 0.73017 0.60001 -0.41043 0 0.91 0.05222 0
-2.6904 0.71877 0.63311 -0.4172 0 0.92 0.05222 0
-2.647 0.7085 0.6667 -0.4216 0 0.93 0.05222 0
-2.5595 0.69939 0.70081 -0.42364 0 0.94 0.05222 0
-2.4301 0.69147 0.73553 -0.42331 0 0.95 0.05222 0
-2.261 0.68476 0.77093 -0.42064 0 0.96 0.05222 0
-2.0545 0.67929 0.80713 -0.4157 0 0.97 0.05222 0
-1.8127 0.67508 0.84423 -0.40855 0 0.98 0.05222 0
-1.5379 0.67214 0.88237 -0.39927 0 0.99 0.05222 0
-1.2318 0.67048 0.92165 -0.38799 0 1 0.05222 0
-1.1446 0.68524 0.91165 -0.41923 0 0 0.05797 0
-0.82152 0.6848 0.94803 -0.40548 0 0.01 0.05797 0
-0.47082 0.68561 0.98579 -0.38985 0 0.02 0.05797 0
-0.093717 0.68768 1.025 -0.37247 0 0.03 0.05797 0
0.30877 0.69101 1.0657 -0.35348 0 0.04 0.05797 0
0.73582 0.69558 1.1079 -0.33303 0 0.05 0.05797 0
1.1868 0.70141 1.1516 -0.31125 0 0.06 0.05797 0
1.6611 0.70847 1.1967 -0.2883 0 0.07 0.05797 0
2.1585 0.71675 1.2432 -0.26429 0 0.08 0.05797 0
2.6785 0.72623 1.2908 -0.23934 0 0.09 0.05797 0
3.2207 0.73688 1.3396 -0.21358 0 0.1 0.05797 0
3.7848 0.74868 1.3893 -0.18711 0 0.11 0.05797 0
4.3702 0.76158 1.4396 -0.16001 0 0.12 0.05797 0
4.9762 0.77555 1.4903 -0.13238 0 0.13 0.05797 0
5.6018 0.79053 1.5412 -0.1043 0 0.14 0.05797 0
6.2461 0.80648 1.5918 -0.075841 0 0.15 0.05797 0
6.9077 0.82333 1.6421 -0.047064 0 0.16 0.05797 0
7.5849 0.84102 1.6915 -0.018036 0 0.17 0.05797 0
8.2759 0.85949 1.7397 0.011183 0 0.18 0.05797 0
8.9785 0.87866 1.7864 0.040533 0 0.19 0.05797 0
9.6905 0.89845 1.8312 0.069955 0 0.2 0.05797 0
10.409 0.91879 1.8739 0.099389 0 0.21 0.05797 0
11.132 0.93959 1.9139 0.12877 0 0.22 0.05797 0
11.856 0.96076 1.951 0.15804 0 0.23 0.05797 0
12.578 0.98222 1.9848 0.18712 0 0.24 0.05797 0
13.295 1.0039 2.015 0.21595 0 0.25 0.05797 0
14.003 1.0256 2.0414 0.24444 0 0.26 0.05797 0
14.7 1.0474 2.0637 0.27252 0 0.27 0.05797 0
15.382 1.0691 2.0816 0.3001 0 0.28 0.05797 0
16.046 1.0907 2.0949 0.32709 0 0.29 0.05797 0
16.689 1.1119 2.1034 0.35341 0 0.3 0.05797 0
17.307 1.1329 2.107 0.37896 0 0.31 0.05797 0
17.897 1.1534 2.1056 0.40365 0 0.32 0.05797 0
18.457 1.1733 2.0992 0.42739 0 0.33 0.05797 0
18.984 1.1927 2.0876 0.45006 0 0.34 0.05797 0
19.473 1.2114 2.0709 0.47157 0 0.35 0.05797 0
19.924 1.2293 2.0492 0.49183 0 0.36 0.05797 0
20.334 1.2463 2.0225 0.51073 0 0.37 0.05797 0
20.7 1.2625 1.9909 0.52819 0 0.38 0.05797 0
21.02 1.2776 1.9547 0.54411 0 0.39 0.05797 0
21.292 1.2917 1.914 0.55841 0 0.4 0.05797 0
21.515 1.3048 1.869 0.571 0 0.41 0.05797 0
21.688 1.3166 1.8201 0.58182 0 0.42 0.05797 0
21.809 1.3273 1.7675 0.59079 0 0.43 0.05797 0
21.877 1.3367 1.7115 0.59784 0 0.44 0.05797 0
21.892 1.3448 1.6526 0.60294 0 0.45 0.05797 0
21.853 1.3516 1.591 0.60602 0 0.46 0.05797 0
21.759 1.357 1.5272 0.60706 0 0.47 0.05797 0
21.612 1.3611 1.4616 0.60602 0 0.48 0.05797 0
21.411 1.3638 1.3945 0.60288 0 0.49 0.05797 0
21.157 1.365 1.3265 0.59764 0 0.5 0.05797 0
20.851 1.3649 1.2579 0.59029 0 0.51 0.05797 0
20.494 1.3634 1.1892 0.58085 0 0.52 0.05797 0
20.087 1.3606 1.1208 0.56934 0 0.53 0.05797 0
19.631 1.3563 1.0532 0.55578 0 0.54 0.05797 0
19.13 1.3507 0.98662 0.54023 0 0.55 0.05797 0
18.584 1.3437 0.92163 0.52273 0 0.56 0.05797 0
17.997 1.3355 0.85854 0.50334 0 0.57 0.05797 0
17.37 1.326 0.79772 0.48212 0 0.58 0.05797 0
16.707 1.3153 0.7395 0.45917 0 0.59 0.05797 0
16.01 1.3034 0.68418 0.43457 0 0.6 0.05797 0
15.283 1.2903 0.63204 0.40841 0 0.61 0.05797 0
14.528 1.2762 0.58333 0.38079 0 0.62 0.05797 0
13.751 1.2612 0.53825 0.35183 0 0.63 0.05797 0
12.953 1.2451 0.49698 0.32165 0 0.64 0.05797 0
12.14 1.2282 0.45966 0.29035 0 0.65 0.05797 0
11.314 1.2105 0.42641 0.25808 0 0.66 0.05797 0
10.48 1.1921 0.39728 0.22497 0 0.67 0.05797 0
9.6424 1.173 0.37231 0.19116 0 0.68 0.05797 0
8.8047 1.1533 0.35148 0.15677 0 0.69 0.05797 0
7.9712 1.1332 0.33478 0.12197 0 0.7 0.05797 0
7.1461 1.1127 0.3221 0.086894 0 0.71 0.05797 0
6.3335 1.0918 0.31336 0.051695 0 0.72 0.05797 0
5.5374 1.0707 0.30842 0.016525 0 0.73 0.05797 0
4.7617 1.0495 0.30712 -0.018465 0 0.74 0.05797 0
4.0103 1.0282 0.30926 -0.053121 0 0.75 0.05797 0
3.2868 1.0069 0.31464 -0.087288 0 0.76 0.05797 0
2.5947 0.98578 0.32305 -0.12081 0 0.77 0.05797 0
1.9373 0.96482 0.33424 -0.15354 0 0.78 0.05797 0
1.3176 0.94413 0.34796 -0.18532 0 0.79 0.05797 0
0.73838 0.9238 0.36398 -0.216 0 0.8 0.05797 0
0.20199 0.9039 0.38204 -0.24542 0 0.81 0.05797 0
-0.28943 0.88451 0.4019 -0.27345 0 0.82 0.05797 0
-0.73412 0.86569 0.42333 -0.29994 0 0.83 0.05797 0
-1.1307 0.84752 0.44611 -0.32474 0 0.84 0.05797 0
-1.4781 0.83006 0.47003 -0.34773 0 0.85 0.05797 0
-1.7758 0.81337 0.49492 -0.36878 0 0.86 0.05797 0
-2.0235 0.79751 0.52063 -0.38776 0 0.87 0.05797 0
-2.2212 0.78252 0.54703 -0.40458 0 0.88 0.05797 0
-2.3696 0.76847 0.57403 -0.41914 0 0.89 0.05797 0
-2.4694 0.75538 0.60155 -0.43135 0 0.9 0.05797 0
-2.5218 0.74331 0.62958 -0.44114 0 0.91 0.05797 0
-2.5282 0.73228 0.65809 -0.44848 0 0.92 0.05797 0
-2.4902 0.72234 0.68713 -0.45333 0 0.93 0.05797 0
-2.4097 0.71352 0.71674 -0.45567 0 0.94 0.05797 0
-2.2885 0.70583 0.747 -0.45552 0 0.95 0.05797 0
-2.1287 0.69931 0.778 -0.45292 0 0.96 0.05797 0
-1.9325 0.69397 0.80985 -0.4479 0 0.97 0.05797 0
-1.7018 0.68984 0.84267 -0.44055 0 0.98 0.05797 0
-1.4385 0.68692 0.87656 -0.43096 0 0.99 0.05797 0
-1.1446 0.68524 0.91165 -0.41923 0 1 0.05797 0
-1.0307 0.69983 0.90303 -0.44918 0 0 0.063913 0
-0.72009 0.69932 0.93535 -0.43495 0 0.01 0.063913 0
-0.38226 0.70001 0.96908 -0.41872 0 0.02 0.063913 0
-0.018371 0.70191 1.0043 -0.40063 0 0.03 0.063913 0
0.37057 0.70501 1.041 -0.38082 0 0.04 0.063913 0
0.78372 0.70932 1.0793 -0.35943 0 0.05 0.063913 0
1.2204 0.71482 1.1191 -0.33661 0 0.06 0.063913 0
1.6801 0.72152 1.1603 -0.3125 0 0.07 0.063913 0
2.1622 0.72938 1.2029 -0.28722 0 0.08 0.063913 0
2.6664 0.73841 1.2468 -0.26092 0 0.09 0.063913 0
3.1923 0.74856 1.2919 -0.23369 0 0.1 0.063913 0
3.7392 0.75982 1.3379 -0.20567 0 0.11 0.063913 0
4.3068 0.77214 1.3846 -0.17694 0 0.12 0.063913 0
4.8941 0.78549 1.4319 -0.14761 0 0.13 0.063913 0
5.5004 0.79983 1.4794 -0.11775 0 0.14 0.063913 0
6.1245 0.81509 1.5269 -0.087448 0 0.15 0.063913 0
6.765 0.83124 1.5741 -0.056781 0 0.16 0.063913 0
7.4205 0.8482 1.6207 -0.02582 0 0.17 0.063913 0
8.0892 0.86591 1.6663 0.0053685 0 0.18 0.063913 0
8.769 0.8843 1.7105 0.036715 0 0.19 0.063913 0
9.4576 0.90331 1.7532 0.068154 0 0.2 0.063913 0
10.153 0.92284 1.7939 0.099615 0 0.21 0.063913 0
10.852 0.94283 1.8323 0.13103 0 0.22 0.063913 0
11.551 0.96319 1.8681 0.16232 0 0.23 0.063913 0
12.249 0.98383 1.9009 0.19342 0 0.24 0.063913 0
12.942 1.0047 1.9306 0.22424 0 0.25 0.063913 0
13.627 1.0256 1.9567 0.25471 0 0.26 0.063913 0
14.301 1.0466 1.979 0.28472 0 0.27 0.063913 0
14.96 1.0675 1.9974 0.3142 0 0.28 0.063913 0
15.602 1.0883 2.0115 0.34304 0 0.29 0.063913 0
16.223 1.1088 2.0213 0.37115 0 0.3 0.063913 0
16.821 1.129 2.0266 0.39845 0 0.31 0.063913 0
17.392 1.1487 2.0273 0.42481 0 0.32 0.063913 0
17.933 1.168 2.0233 0.45014 0 0.33 0.063913 0
18.442 1.1867 2.0146 0.47433 0 0.34 0.063913 0
18.916 1.2048 2.0012 0.49728 0 0.35 0.063913 0
19.352 1.222 1.9831 0.51888 0 0.36 0.063913 0
19.747 1.2385 1.9604 0.53903 0 0.37 0.063913 0
20.101 1.2541 1.9332 0.55763 0 0.38 0.063913 0
20.41 1.2688 1.9016 0.57459 0 0.39 0.063913 0
20.674 1.2825 1.8659 0.58982 0 0.4 0.063913 0
20.889 1.2951 1.8263 0.60323 0 0.41 0.063913 0
21.056 1.3066 1.7829 0.61475 0 0.42 0.063913 0
21.172 1.3169 1.736 0.62429 0 0.43 0.063913 0
21.237 1.326 1.6861 0.6318 0 0.44 0.063913 0
21.251 1.3339 1.6333 0.63721 0 0.45 0.063913 0
21.212 1.3405 1.578 0.64049 0 0.46 0.063913 0
21.121 1.3458 1.5206 0.64159 0 0.47 0.063913 0
20.978 1.3498 1.4614 0.64047 0 0.48 0.063913 0
20.783 1.3525 1.4008 0.63713 0 0.49 0.063913 0
20.536 1.3538 1.3393 0.63155 0 0.5 0.063913 0
20.239 1.3537 1.2772 0.62374 0 0.51 0.063913 0
19.892 1.3524 1.2149 0.6137 0 0.52 0.063913 0
19.498 1.3496 1.1527 0.60146 0 0.53 0.063913 0
19.057 1.3456 1.0912 0.58705 0 0.54 0.063913 0
18.571 1.3402 1.0306 0.57052 0 0.55 0.063913 0
18.042 1.3336 0.97132 0.55191 0 0.56 0.063913 0
17.473 1.3257 0.91371 0.53131 0 0.57 0.063913 0
16.867 1.3166 0.85809 0.50877 0 0.58 0.063913 0
16.225 1.3063 0.80476 0.48439 0 0.59 0.063913 0
15.551 1.2949 0.754 0.45825 0 0.6 0.063913 0
14.848 1.2824 0.70607 0.43047 0 0.61 0.063913 0
14.119 1.2689 0.66118 0.40114 0 0.62 0.063913 0
13.367 1.2544 0.61953 0.37038 0 0.63 0.063913 0
12.597 1.239 0.58128 0.33833 0 0.64 0.063913 0
11.811 1.2228 0.54656 0.30511 0 0.65 0.063913 0
11.014 1.2057 0.51547 0.27086 0 0.66 0.063913 0
10.21 1.188 0.48806 0.23572 0 0.67 0.063913 0
9.4017 1.1697 0.46436 0.19983 0 0.68 0.063913 0
8.5939 1.1508 0.44437 0.16335 0 0.69 0.063913 0
7.7905 1.1314 0.42804 0.12643 0 0.7 0.063913 0
6.9954 1.1117 0.41532 0.089224 0 0.71 0.063913 0
6.2125 1.0917 0.40611 0.051896 0 0.72 0.063913 0
5.4457 1.0714 0.40027 0.014606 0 0.73 0.063913 0
4.6988 1.051 0.39767 -0.022486 0 0.74 0.063913 0
3.9754 1.0305 0.39813 -0.059215 0 0.75 0.063913 0
3.279 1.01 0.40147 -0.095418 0 0.76 0.063913 0
2.6129 0.9897 0.40749 -0.13093 0 0.77 0.063913 0
1.9801 0.96954 0.41597 -0.16559 0 0.78 0.063913 0
1.3836 0.94965 0.42669 -0.19924 0 0.79 0.063913 0
0.82582 0.93009 0.43944 -0.23172 0 0.8 0.063913 0
0.30915 0.91095 0.454 -0.26286 0 0.81 0.063913 0
-0.16446 0.89229 0.47014 -0.29252 0 0.82 0.063913 0
-0.59336 0.87419 0.48767 -0.32054 0 0.83 0.063913 0
-0.97626 0.8567 0.50639 -0.34679 0 0.84 0.063913 0
-1.3122 0.83989 0.52613 -0.37111 0 0.85 0.063913 0
-1.6006 0.82382 0.54675 -0.39339 0 0.86 0.063913 0
-1.8412 0.80854 0.5681 -0.4135 0 0.87 0.063913 0
-2.0341 0.7941 0.5901 -0.43133 0 0.88 0.063913 0
-2.1798 0.78055 0.61266 -0.44678 0 0.89 0.063913 0
-2.279 0.76793 0.63574 -0.45977 0 0.9 0.063913 0
-2.3327 0.75627 0.65932 -0.47024 0 0.91 0.063913 0
-2.3423 0.74562 0.68342 -0.47813 0 0.92 0.063913 0
-2.3092 0.73601 0.70806 -0.48341 0 0.93 0.063913 0
-2.235 0.72746 0.73332 -0.48607 0 0.94 0.063913 0
-2.1215 0.72001 0.75927 -0.48614 0 0.95 0.063913 0
-1.9707 0.71367 0.78601 -0.48362 0 0.96 0.063913 0
-1.7844 0.70846 0.81364 -0.47859 0 0.97 0.063913 0
-1.5644 0.70441 0.84228 -0.47111 0 0.98 0.063913 0
-1.3126 0.70153 0.87204 -0.46127 0 0.99 0.063913 0
-1.0307 0.69983 0.90303 -0.44918 0 1 0.063913 0
-0.89218 0.71423 0.89579 -0.47762 0 0 0.070054 0
-0.59402 0.71366 0.92415 -0.46301 0 0.01 0.070054 0
-0.26908 0.71424 0.95394 -0.44628 0 0.02 0.070054 0
0.081492 0.71597 0.98524 -0.42759 0 0.03 0.070054 0
0.45671 0.71886 1.0181 -0.40706 0 0.04 0.070054 0
0.85574 0.72291 1.0525 -0.38486 0 0.05 0.070054 0
1.2779 0.72811 1.0884 -0.36111 0 0.06 0.070054 0
1.7225 0.73445 1.1258 -0.33596 0 0.07 0.070054 0
