#"p"	"T"	"U:0"	"U:1"	"U:2"	"Points:0"	"Points:1"	"Points:2"
1.8305	1.0667	-0.36827	-0.07515	0	0.31	0.08	0
1.937	1.0693	-0.35894	-0.086623	0	0.32	0.08	0
2.042	1.0719	-0.34814	-0.097785	0	0.33	0.08	0
2.1448	1.0745	-0.33592	-0.10859	0	0.34	0.08	0
2.245	1.0769	-0.32231	-0.11899	0	0.35	0.08	0
2.3419	1.0792	-0.30737	-0.12895	0	0.36	0.08	0
2.4351	1.0813	-0.29116	-0.13841	0	0.37	0.08	0
2.5239	1.0834	-0.27373	-0.14735	0	0.38	0.08	0
2.6079	1.0853	-0.25516	-0.15573	0	0.39	0.08	0
2.6864	1.0871	-0.23553	-0.1635	0	0.4	0.08	0
2.7591	1.0887	-0.2149	-0.17063	0	0.41	0.08	0
2.8255	1.0902	-0.19338	-0.1771	0	0.42	0.08	0
2.8851	1.0915	-0.17103	-0.18288	0	0.43	0.08	0
2.9376	1.0927	-0.14797	-0.18794	0	0.44	0.08	0
2.9826	1.0937	-0.12428	-0.19226	0	0.45	0.08	0
3.0199	1.0945	-0.10006	-0.19581	0	0.46	0.08	0
3.0491	1.0951	-0.075419	-0.1986	0	0.47	0.08	0
3.0701	1.0956	-0.050459	-0.2006	0	0.48	0.08	0
3.0828	1.0958	-0.025284	-0.2018	0	0.49	0.08	0
3.0872	1.0959	0	-0.2022	0	0.5	0.08	0
-0.28121	1.0011	0	0.2133	0	0	0.09	0
-0.27869	1.0012	-0.023968	0.21289	0	0.01	0.09	0
-0.27144	1.0015	-0.047849	0.21164	0	0.02	0.09	0
-0.25947	1.0019	-0.071556	0.20956	0	0.03	0.09	0
-0.24267	1.0026	-0.095008	0.20665	0	0.04	0.09	0
-0.22104	1.0035	-0.11811	0.20294	0	0.05	0.09	0
-0.19457	1.0045	-0.1408	0.19842	0	0.06	0.09	0
-0.16327	1.0057	-0.16296	0.19313	0	0.07	0.09	0
-0.12711	1.0071	-0.18454	0.18706	0	0.08	0.09	0
-0.086103	1.0086	-0.20545	0.18025	0	0.09	0.09	0
-0.040241	1.0103	-0.2256	0.17273	0	0.1	0.09	0
0.010454	1.0122	-0.24492	0.1645	0	0.11	0.09	0
0.065965	1.0142	-0.26334	0.15562	0	0.12	0.09	0
0.12625	1.0164	-0.28079	0.14609	0	0.13	0.09	0
0.19125	1.0187	-0.29719	0.13598	0	0.14	0.09	0
0.26088	1.0211	-0.31249	0.12529	0	0.15	0.09	0
0.33507	1.0236	-0.3266	0.11409	0	0.16	0.09	0
0.41367	1.0262	-0.33949	0.1024	0	0.17	0.09	0
0.49654	1.0289	-0.35109	0.090273	0	0.18	0.09	0
0.58351	1.0317	-0.36136	0.077752	0	0.19	0.09	0
0.67435	1.0345	-0.37024	0.064885	0	0.2	0.09	0
0.76884	1.0375	-0.37769	0.051721	0	0.21	0.09	0
0.8667	1.0404	-0.38368	0.038309	0	0.22	0.09	0
0.96762	1.0434	-0.38818	0.024701	0	0.23	0.09	0
1.0713	1.0464	-0.39116	0.010951	0	0.24	0.09	0
1.1773	1.0494	-0.3926	-0.0028884	0	0.25	0.09	0
1.2852	1.0525	-0.39249	-0.016762	0	0.26	0.09	0
1.3947	1.0555	-0.39082	-0.030614	0	0.27	0.09	0
1.5052	1.0584	-0.3876	-0.04439	0	0.28	0.09	0
1.6163	1.0614	-0.38281	-0.058034	0	0.29	0.09	0
1.7274	1.0643	-0.37649	-0.07149	0	0.3	0.09	0
1.838	1.0671	-0.36864	-0.084704	0	0.31	0.09	0
1.9475	1.0699	-0.35929	-0.097622	0	0.32	0.09	0
2.0555	1.0726	-0.34847	-0.11019	0	0.33	0.09	0
2.1612	1.0752	-0.33623	-0.12236	0	0.34	0.09	0
2.2642	1.0776	-0.3226	-0.13407	0	0.35	0.09	0
2.3639	1.08	-0.30764	-0.14528	0	0.36	0.09	0
2.4596	1.0823	-0.29141	-0.15594	0	0.37	0.09	0
2.5509	1.0844	-0.27396	-0.16601	0	0.38	0.09	0
2.6371	1.0864	-0.25538	-0.17543	0	0.39	0.09	0
2.7178	1.0882	-0.23572	-0.18419	0	0.4	0.09	0
2.7925	1.0899	-0.21508	-0.19222	0	0.41	0.09	0
2.8606	1.0914	-0.19353	-0.19951	0	0.42	0.09	0
2.9219	1.0928	-0.17117	-0.20601	0	0.43	0.09	0
2.9757	1.094	-0.14808	-0.21171	0	0.44	0.09	0
3.0219	1.095	-0.12437	-0.21657	0	0.45	0.09	0
3.0602	1.0958	-0.10014	-0.22058	0	0.46	0.09	0
3.0902	1.0965	-0.075476	-0.22371	0	0.47	0.09	0
3.1117	1.097	-0.050496	-0.22596	0	0.48	0.09	0
3.1248	1.0972	-0.025303	-0.22732	0	0.49	0.09	0
3.1293	1.0973	0	-0.22777	0	0.5	0.09	0
-0.35008	0.99938	0	0.23687	0	0	0.1	0
-0.34746	0.99948	-0.024002	0.23641	0	0.01	0.1	0
-0.3399	0.99978	-0.047916	0.23502	0	0.02	0.1	0
-0.32741	1.0003	-0.071657	0.23271	0	0.03	0.1	0
-0.30989	1.001	-0.095141	0.22949	0	0.04	0.1	0
-0.28734	1.0018	-0.11828	0.22536	0	0.05	0.1	0
-0.25975	1.0029	-0.14099	0.22034	0	0.06	0.1	0
-0.22713	1.0042	-0.16319	0.21445	0	0.07	0.1	0
-0.18946	1.0056	-0.18479	0.20772	0	0.08	0.1	0
-0.14675	1.0072	-0.20572	0.20015	0	0.09	0.1	0
-0.099002	1.0089	-0.2259	0.19179	0	0.1	0.1	0
-0.046242	1.0109	-0.24524	0.18265	0	0.11	0.1	0
0.011507	1.013	-0.26368	0.17277	0	0.12	0.1	0
0.074193	1.0152	-0.28114	0.16219	0	0.13	0.1	0
0.14176	1.0175	-0.29756	0.15095	0	0.14	0.1	0
0.21411	1.02	-0.31286	0.13907	0	0.15	0.1	0
0.29116	1.0226	-0.32699	0.12662	0	0.16	0.1	0
0.37275	1.0253	-0.33989	0.11363	0	0.17	0.1	0
0.45874	1.0281	-0.35149	0.10015	0	0.18	0.1	0
0.54893	1.031	-0.36175	0.086237	0	0.19	0.1	0
0.64311	1.0339	-0.37063	0.071935	0	0.2	0.1	0
0.74102	1.0369	-0.37808	0.057303	0	0.21	0.1	0
0.84238	1.04	-0.38407	0.042395	0	0.22	0.1	0
0.94687	1.0431	-0.38856	0.027269	0	0.23	0.1	0
1.0541	1.0462	-0.39153	0.011984	0	0.24	0.1	0
1.1638	1.0493	-0.39296	-0.0034003	0	0.25	0.1	0
1.2754	1.0525	-0.39284	-0.018823	0	0.26	0.1	0
1.3885	1.0556	-0.39116	-0.034222	0	0.27	0.1	0
1.5027	1.0587	-0.38792	-0.049537	0	0.28	0.1	0
1.6174	1.0617	-0.38312	-0.064705	0	0.29	0.1	0
1.7322	1.0647	-0.37678	-0.079666	0	0.3	0.1	0
1.8463	1.0676	-0.36891	-0.094358	0	0.31	0.1	0
1.9594	1.0705	-0.35954	-0.10872	0	0.32	0.1	0
2.0708	1.0733	-0.34871	-0.12269	0	0.33	0.1	0
2.1798	1.076	-0.33645	-0.13622	0	0.34	0.1	0
2.286	1.0785	-0.3228	-0.14924	0	0.35	0.1	0
2.3887	1.081	-0.30783	-0.16171	0	0.36	0.1	0
2.4874	1.0833	-0.29158	-0.17356	0	0.37	0.1	0
2.5814	1.0855	-0.27412	-0.18476	0	0.38	0.1	0
2.6703	1.0876	-0.25551	-0.19524	0	0.39	0.1	0
2.7534	1.0895	-0.23584	-0.20497	0	0.4	0.1	0
2.8303	1.0912	-0.21518	-0.21391	0	0.41	0.1	0
2.9004	1.0928	-0.19362	-0.22201	0	0.42	0.1	0
2.9635	1.0942	-0.17125	-0.22925	0	0.43	0.1	0
3.0189	1.0955	-0.14815	-0.23558	0	0.44	0.1	0
3.0665	1.0965	-0.12443	-0.24099	0	0.45	0.1	0
3.1058	1.0974	-0.10018	-0.24545	0	0.46	0.1	0
3.1367	1.0981	-0.075508	-0.24893	0	0.47	0.1	0
3.1588	1.0985	-0.050517	-0.25143	0	0.48	0.1	0
3.1723	1.0988	-0.025313	-0.25294	0	0.49	0.1	0
3.1769	1.0989	0	-0.25344	0	0.5	0.1	0
-0.42701	0.99749	0	0.26044	0	0	0.11	0
-0.42427	0.99759	-0.024028	0.25993	0	0.01	0.11	0
-0.41637	0.99789	-0.047969	0.2584	0	0.02	0.11	0
-0.40331	0.9984	-0.071735	0.25586	0	0.03	0.11	0
-0.38498	0.99911	-0.095244	0.25231	0	0.04	0.11	0
-0.3614	1	-0.11841	0.24777	0	0.05	0.11	0
-0.33257	1.0011	-0.14114	0.24226	0	0.06	0.11	0
-0.29847	1.0024	-0.16336	0.23578	0	0.07	0.11	0
-0.25912	1.0039	-0.18498	0.22837	0	0.08	0.11	0
-0.21451	1.0056	-0.20593	0.22005	0	0.09	0.11	0
-0.16465	1.0074	-0.22612	0.21085	0	0.1	0.11	0
-0.10959	1.0094	-0.24548	0.2008	0	0.11	0.11	0
-0.049338	1.0115	-0.26393	0.18993	0	0.12	0.11	0
0.016034	1.0138	-0.2814	0.17829	0	0.13	0.11	0
0.086464	1.0163	-0.29782	0.16592	0	0.14	0.11	0
0.16185	1.0188	-0.31313	0.15286	0	0.15	0.11	0
0.24209	1.0215	-0.32726	0.13916	0	0.16	0.11	0
0.32703	1.0243	-0.34016	0.12487	0	0.17	0.11	0
0.41651	1.0272	-0.35176	0.11004	0	0.18	0.11	0
0.51031	1.0302	-0.36202	0.094727	0	0.19	0.11	0
0.60822	1.0333	-0.37089	0.078991	0	0.2	0.11	0
0.70996	1.0364	-0.37833	0.062889	0	0.21	0.11	0
0.81523	1.0395	-0.38431	0.046484	0	0.22	0.11	0
0.92371	1.0427	-0.38879	0.029838	0	0.23	0.11	0
1.035	1.046	-0.39174	0.013017	0	0.24	0.11	0
1.1487	1.0492	-0.39316	-0.0039143	0	0.25	0.11	0
1.2645	1.0525	-0.39302	-0.020888	0	0.26	0.11	0
1.3817	1.0557	-0.39133	-0.037838	0	0.27	0.11	0
1.5	1.0589	-0.38807	-0.054695	0	0.28	0.11	0
1.6189	1.062	-0.38325	-0.071392	0	0.29	0.11	0
1.7376	1.0652	-0.3769	-0.08786	0	0.3	0.11	0
1.8558	1.0682	-0.36901	-0.10403	0	0.31	0.11	0
1.9728	1.0712	-0.35963	-0.11984	0	0.32	0.11	0
2.0879	1.0741	-0.34878	-0.13523	0	0.33	0.11	0
2.2007	1.0768	-0.33651	-0.15012	0	0.34	0.11	0
2.3105	1.0795	-0.32285	-0.16446	0	0.35	0.11	0
2.4166	1.0821	-0.30786	-0.17818	0	0.36	0.11	0
2.5186	1.0845	-0.2916	-0.19123	0	0.37	0.11	0
2.6157	1.0868	-0.27413	-0.20356	0	0.38	0.11	0
2.7074	1.0889	-0.25552	-0.2151	0	0.39	0.11	0
2.7933	1.0909	-0.23584	-0.22582	0	0.4	0.11	0
2.8726	1.0927	-0.21518	-0.23566	0	0.41	0.11	0
2.9451	1.0944	-0.19362	-0.24458	0	0.42	0.11	0
3.0101	1.0958	-0.17124	-0.25255	0	0.43	0.11	0
3.0673	1.0971	-0.14814	-0.25952	0	0.44	0.11	0
3.1164	1.0982	-0.12442	-0.26548	0	0.45	0.11	0
3.157	1.0991	-0.10017	-0.27038	0	0.46	0.11	0
3.1888	1.0998	-0.075501	-0.27422	0	0.47	0.11	0
3.2117	1.1003	-0.050513	-0.27698	0	0.48	0.11	0
3.2256	1.1006	-0.025311	-0.27864	0	0.49	0.11	0
3.2303	1.1007	0	-0.27919	0	0.5	0.11	0
-0.51236	0.99538	0	0.28387	0	0	0.12	0
-0.50949	0.99548	-0.024044	0.28331	0	0.01	0.12	0
-0.5012	0.9958	-0.048001	0.28165	0	0.02	0.12	0
-0.48751	0.99633	-0.071783	0.27887	0	0.03	0.12	0
-0.46829	0.99707	-0.095305	0.275	0	0.04	0.12	0
-0.44358	0.99801	-0.11848	0.27005	0	0.05	0.12	0
-0.41336	0.99915	-0.14123	0.26404	0	0.06	0.12	0
-0.37764	1.0005	-0.16346	0.25697	0	0.07	0.12	0
-0.33641	1.002	-0.18509	0.24889	0	0.08	0.12	0
-0.2897	1.0037	-0.20604	0.23981	0	0.09	0.12	0
-0.23752	1.0056	-0.22624	0.22978	0	0.1	0.12	0
-0.1799	1.0077	-0.2456	0.21881	0	0.11	0.12	0
-0.11689	1.0099	-0.26406	0.20696	0	0.12	0.12	0
-0.04854	1.0123	-0.28153	0.19426	0	0.13	0.12	0
0.025063	1.0149	-0.29795	0.18077	0	0.14	0.12	0
0.10381	1.0175	-0.31325	0.16652	0	0.15	0.12	0
0.18759	1.0203	-0.32737	0.15157	0	0.16	0.12	0
0.27624	1.0232	-0.34026	0.13598	0	0.17	0.12	0
0.36958	1.0262	-0.35185	0.1198	0	0.18	0.12	0
0.46739	1.0293	-0.3621	0.10309	0	0.19	0.12	0
0.56943	1.0325	-0.37096	0.085924	0	0.2	0.12	0
0.67541	1.0357	-0.37838	0.068355	0	0.21	0.12	0
0.78503	1.039	-0.38434	0.050453	0	0.22	0.12	0
0.89794	1.0424	-0.3888	0.032289	0	0.23	0.12	0
1.0137	1.0457	-0.39174	0.013933	0	0.24	0.12	0
1.132	1.0491	-0.39314	-0.004544	0	0.25	0.12	0
1.2523	1.0524	-0.39299	-0.023068	0	0.26	0.12	0
1.3742	1.0558	-0.39127	-0.041567	0	0.27	0.12	0
1.497	1.0591	-0.388	-0.059964	0	0.28	0.12	0
1.6204	1.0624	-0.38317	-0.078188	0	0.29	0.12	0
1.7437	1.0657	-0.3768	-0.096163	0	0.3	0.12	0
1.8663	1.0688	-0.3689	-0.11382	0	0.31	0.12	0
1.9876	1.0719	-0.35951	-0.13107	0	0.32	0.12	0
2.107	1.0749	-0.34865	-0.14787	0	0.33	0.12	0
2.2239	1.0778	-0.33637	-0.16412	0	0.34	0.12	0
2.3377	1.0806	-0.3227	-0.17977	0	0.35	0.12	0
2.4477	1.0833	-0.30771	-0.19476	0	0.36	0.12	0
2.5533	1.0858	-0.29145	-0.209	0	0.37	0.12	0
2.6538	1.0882	-0.27398	-0.22246	0	0.38	0.12	0
2.7488	1.0904	-0.25537	-0.23506	0	0.39	0.12	0
2.8377	1.0925	-0.2357	-0.24676	0	0.4	0.12	0
2.9198	1.0944	-0.21504	-0.2575	0	0.41	0.12	0
2.9947	1.0961	-0.19349	-0.26725	0	0.42	0.12	0
3.062	1.0976	-0.17112	-0.27594	0	0.43	0.12	0
3.1212	1.099	-0.14804	-0.28356	0	0.44	0.12	0
3.172	1.1001	-0.12433	-0.29006	0	0.45	0.12	0
3.214	1.101	-0.1001	-0.29542	0	0.46	0.12	0
3.2469	1.1018	-0.075444	-0.29961	0	0.47	0.12	0
3.2705	1.1023	-0.050474	-0.30262	0	0.48	0.12	0
3.2849	1.1026	-0.025291	-0.30443	0	0.49	0.12	0
3.2898	1.1027	0	-0.30503	0	0.5	0.12	0
-0.60627	0.99305	0	0.30725	0	0	0.13	0
-0.60325	0.99316	-0.024046	0.30665	0	0.01	0.13	0
-0.59454	0.99349	-0.048003	0.30484	0	0.02	0.13	0
-0.58016	0.99404	-0.071786	0.30184	0	0.03	0.13	0
-0.55997	0.9948	-0.095309	0.29765	0	0.04	0.13	0
-0.53401	0.99578	-0.11848	0.29229	0	0.05	0.13	0
-0.50226	0.99697	-0.14123	0.28577	0	0.06	0.13	0
-0.46475	0.99836	-0.16345	0.27812	0	0.07	0.13	0
-0.42148	0.99996	-0.18508	0.26937	0	0.08	0.13	0
-0.37246	1.0017	-0.20603	0.25954	0	0.09	0.13	0
-0.31772	1.0037	-0.22622	0.24867	0	0.1	0.13	0
-0.25729	1.0059	-0.24557	0.23679	0	0.11	0.13	0
-0.19123	1.0082	-0.26401	0.22396	0	0.12	0.13	0
-0.11961	1.0107	-0.28147	0.21021	0	0.13	0.13	0
-0.042516	1.0133	-0.29787	0.19559	0	0.14	0.13	0
0.039937	1.0161	-0.31316	0.18015	0	0.15	0.13	0
0.12762	1.019	-0.32727	0.16396	0	0.16	0.13	0
0.22035	1.022	-0.34013	0.14707	0	0.17	0.13	0
0.31794	1.0251	-0.3517	0.12954	0	0.18	0.13	0
0.42016	1.0283	-0.36193	0.11144	0	0.19	0.13	0
0.52676	1.0316	-0.37076	0.09284	0	0.2	0.13	0
0.63743	1.035	-0.37816	0.073804	0	0.21	0.13	0
0.75184	1.0384	-0.3841	0.054408	0	0.22	0.13	0
0.86963	1.0419	-0.38854	0.034726	0	0.23	0.13	0
0.99038	1.0454	-0.39146	0.014834	0	0.24	0.13	0
1.1137	1.0489	-0.39283	-0.0051889	0	0.25	0.13	0
1.239	1.0524	-0.39266	-0.025264	0	0.26	0.13	0
1.3659	1.0559	-0.39092	-0.045312	0	0.27	0.13	0
1.4938	1.0594	-0.38763	-0.065253	0	0.28	0.13	0
1.6222	1.0628	-0.38278	-0.085005	0	0.29	0.13	0
1.7505	1.0662	-0.3764	-0.10449	0	0.3	0.13	0
1.878	1.0695	-0.36849	-0.12362	0	0.31	0.13	0
2.0041	1.0727	-0.35909	-0.14233	0	0.32	0.13	0
2.1282	1.0759	-0.34823	-0.16053	0	0.33	0.13	0
2.2497	1.0789	-0.33595	-0.17816	0	0.34	0.13	0
2.3678	1.0818	-0.32229	-0.19513	0	0.35	0.13	0
2.482	1.0846	-0.3073	-0.21137	0	0.36	0.13	0
2.5916	1.0872	-0.29105	-0.22682	0	0.37	0.13	0
2.696	1.0897	-0.27359	-0.2414	0	0.38	0.13	0
2.7946	1.0921	-0.255	-0.25507	0	0.39	0.13	0
2.8868	1.0942	-0.23535	-0.26775	0	0.4	0.13	0
2.972	1.0962	-0.21472	-0.2794	0	0.41	0.13	0
3.0497	1.098	-0.19319	-0.28997	0	0.42	0.13	0
3.1195	1.0996	-0.17085	-0.2994	0	0.43	0.13	0
3.1809	1.101	-0.1478	-0.30766	0	0.44	0.13	0
3.2335	1.1022	-0.12413	-0.3147	0	0.45	0.13	0
3.277	1.1032	-0.099936	-0.32051	0	0.46	0.13	0
3.3112	1.1039	-0.075321	-0.32506	0	0.47	0.13	0
3.3356	1.1045	-0.050392	-0.32832	0	0.48	0.13	0
3.3505	1.1048	-0.02525	-0.33028	0	0.49	0.13	0
3.3556	1.1049	0	-0.33094	0	0.5	0.13	0
-0.70919	0.99049	0	0.33043	0	0	0.14	0
-0.70602	0.9906	-0.024029	0.32978	0	0.01	0.14	0
-0.69685	0.99095	-0.047969	0.32784	0	0.02	0.14	0
-0.6817	0.99152	-0.071734	0.32461	0	0.03	0.14	0
-0.66045	0.99232	-0.095239	0.3201	0	0.04	0.14	0
-0.63312	0.99333	-0.11839	0.31433	0	0.05	0.14	0
-0.59972	0.99457	-0.14112	0.30731	0	0.06	0.14	0
-0.56025	0.99602	-0.16332	0.29908	0	0.07	0.14	0
-0.51474	0.99768	-0.18493	0.28966	0	0.08	0.14	0
-0.46319	0.99954	-0.20585	0.27908	0	0.09	0.14	0
-0.40565	1.0016	-0.22602	0.26738	0	0.1	0.14	0
-0.34216	1.0038	-0.24534	0.25459	0	0.11	0.14	0
-0.27277	1.0063	-0.26375	0.24078	0	0.12	0.14	0
-0.19757	1.0088	-0.28118	0.22597	0	0.13	0.14	0
-0.11665	1.0116	-0.29756	0.21023	0	0.14	0.14	0
-0.030146	1.0145	-0.31281	0.19362	0	0.15	0.14	0
0.0618	1.0175	-0.32688	0.17618	0	0.16	0.14	0
0.159	1.0206	-0.33971	0.158	0	0.17	0.14	0
0.26126	1.0239	-0.35125	0.13913	0	0.18	0.14	0
0.36832	1.0273	-0.36144	0.11964	0	0.19	0.14	0
0.47991	1.0307	-0.37024	0.099605	0	0.2	0.14	0
0.59571	1.0342	-0.37761	0.079106	0	0.21	0.14	0
0.71538	1.0378	-0.38351	0.058218	0	0.22	0.14	0
0.83852	1.0414	-0.38792	0.037021	0	0.23	0.14	0
0.96472	1.0451	-0.39081	0.015598	0	0.24	0.14	0
1.0935	1.0488	-0.39216	-0.0059671	0	0.25	0.14	0
1.2244	1.0524	-0.39196	-0.02759	0	0.26	0.14	0
1.3569	1.0561	-0.3902	-0.049183	0	0.27	0.14	0
1.4903	1.0597	-0.38689	-0.070662	0	0.28	0.14	0
1.6242	1.0633	-0.38203	-0.091938	0	0.29	0.14	0
1.7579	1.0668	-0.37563	-0.11293	0	0.3	0.14	0
1.8908	1.0703	-0.36772	-0.13354	0	0.31	0.14	0
2.0223	1.0736	-0.35832	-0.15369	0	0.32	0.14	0
2.1515	1.0769	-0.34746	-0.17331	0	0.33	0.14	0
2.278	1.0801	-0.33519	-0.19229	0	0.34	0.14	0
2.401	1.0831	-0.32154	-0.21057	0	0.35	0.14	0
2.5199	1.086	-0.30657	-0.22807	0	0.36	0.14	0
2.6339	1.0888	-0.29035	-0.24472	0	0.37	0.14	0
2.7425	1.0914	-0.27292	-0.26044	0	0.38	0.14	0
2.845	1.0938	-0.25436	-0.27516	0	0.39	0.14	0
2.9409	1.0961	-0.23475	-0.28883	0	0.4	0.14	0
3.0295	1.0982	-0.21416	-0.30138	0	0.41	0.14	0
3.1103	1.1001	-0.19269	-0.31277	0	0.42	0.14	0
3.1828	1.1017	-0.1704	-0.32293	0	0.43	0.14	0
3.2466	1.1032	-0.14741	-0.33183	0	0.44	0.14	0
3.3013	1.1044	-0.1238	-0.33942	0	0.45	0.14	0
3.3465	1.1055	-0.099666	-0.34569	0	0.46	0.14	0
3.3819	1.1063	-0.075117	-0.35059	0	0.47	0.14	0
3.4074	1.1069	-0.050255	-0.3541	0	0.48	0.14	0
3.4228	1.1072	-0.025181	-0.35621	0	0.49	0.14	0
3.4282	1.1073	0	-0.35692	0	0.5	0.14	0
-0.82124	0.98769	0	0.3535	0	0	0.15	0
-0.8179	0.98781	-0.023988	0.3528	0	0.01	0.15	0
-0.80824	0.98817	-0.047888	0.35072	0	0.02	0.15	0
-0.79226	0.98876	-0.071611	0.34726	0	0.03	0.15	0
-0.76986	0.98959	-0.095074	0.34244	0	0.04	0.15	0
-0.74104	0.99065	-0.11819	0.33626	0	0.05	0.15	0
-0.70584	0.99195	-0.14087	0.32875	0	0.06	0.15	0
-0.66425	0.99346	-0.16303	0.31994	0	0.07	0.15	0
-0.61629	0.99519	-0.18459	0.30985	0	0.08	0.15	0
-0.562	0.99713	-0.20547	0.29852	0	0.09	0.15	0
-0.50141	0.99927	-0.22558	0.28599	0	0.1	0.15	0
-0.43458	1.0016	-0.24486	0.27231	0	0.11	0.15	0
-0.36156	1.0041	-0.26322	0.25751	0	0.12	0.15	0
-0.28246	1.0068	-0.2806	0.24166	0	0.13	0.15	0
-0.19738	1.0097	-0.29692	0.2248	0	0.14	0.15	0
-0.10646	1.0127	-0.31213	0.20701	0	0.15	0.15	0
-0.0098633	1.0159	-0.32615	0.18834	0	0.16	0.15	0
0.092218	1.0192	-0.33893	0.16887	0	0.17	0.15	0
0.19956	1.0226	-0.35041	0.14865	0	0.18	0.15	0
0.3119	1.0261	-0.36056	0.12778	0	0.19	0.15	0
0.42894	1.0297	-0.36931	0.10632	0	0.2	0.15	0
0.55035	1.0334	-0.37663	0.084364	0	0.21	0.15	0
0.67575	1.0371	-0.38249	0.061988	0	0.22	0.15	0
0.80475	1.0409	-0.38686	0.039281	0	0.23	0.15	0
0.93689	1.0447	-0.38971	0.01633	0	0.24	0.15	0
1.0717	1.0486	-0.39103	-0.006775	0	0.25	0.15	0
1.2086	1.0524	-0.3908	-0.029942	0	0.26	0.15	0
1.3472	1.0562	-0.38902	-0.05308	0	0.27	0.15	0
1.4867	1.06	-0.38569	-0.076096	0	0.28	0.15	0
1.6266	1.0638	-0.38081	-0.098896	0	0.29	0.15	0
1.7663	1.0675	-0.37441	-0.12139	0	0.3	0.15	0
1.9051	1.0711	-0.3665	-0.14348	0	0.31	0.15	0
2.0423	1.0746	-0.3571	-0.16508	0	0.32	0.15	0
2.1772	1.0781	-0.34626	-0.1861	0	0.33	0.15	0
2.3092	1.0814	-0.334	-0.20645	0	0.34	0.15	0
2.4375	1.0846	-0.32038	-0.22605	0	0.35	0.15	0
2.5615	1.0876	-0.30545	-0.2448	0	0.36	0.15	0
2.6804	1.0905	-0.28927	-0.26265	0	0.37	0.15	0
2.7936	1.0933	-0.27189	-0.2795	0	0.38	0.15	0
2.9004	1.0958	-0.25339	-0.29528	0	0.39	0.15	0
3.0002	1.0982	-0.23385	-0.30994	0	0.4	0.15	0
3.0925	1.1004	-0.21333	-0.32339	0	0.41	0.15	0
3.1767	1.1023	-0.19193	-0.33559	0	0.42	0.15	0
3.2522	1.1041	-0.16972	-0.34649	0	0.43	0.15	0
3.3186	1.1056	-0.14682	-0.35603	0	0.44	0.15	0
3.3756	1.1069	-0.1233	-0.36418	0	0.45	0.15	0
3.4226	1.108	-0.099262	-0.37089	0	0.46	0.15	0
3.4595	1.1088	-0.074811	-0.37614	0	0.47	0.15	0
3.486	1.1095	-0.05005	-0.37991	0	0.48	0.15	0
3.5021	1.1098	-0.025078	-0.38218	0	0.49	0.15	0
3.5076	1.1099	0	-0.38293	0	0.5	0.15	0
-0.94299	0.98463	0	0.37629	0	0	0.16	0
-0.93946	0.98476	-0.023919	0.37555	0	0.01	0.16	0
-0.92925	0.98513	-0.04775	0.37333	0	0.02	0.16	0
-0.91238	0.98575	-0.071404	0.36965	0	0.03	0.16	0
-0.88872	0.98662	-0.094797	0.3645	0	0.04	0.16	0
-0.85831	0.98773	-0.11784	0.35792	0	0.05	0.16	0
-0.82114	0.98908	-0.14045	0.34992	0	0.06	0.16	0
-0.77725	0.99066	-0.16254	0.34053	0	0.07	0.16	0
-0.72666	0.99247	-0.18403	0.32978	0	0.08	0.16	0
-0.66939	0.9945	-0.20483	0.31771	0	0.09	0.16	0
-0.6055	0.99674	-0.22487	0.30436	0	0.1	0.16	0
-0.53504	0.99918	-0.24408	0.28977	0	0.11	0.16	0
-0.4581	1.0018	-0.26236	0.274	0	0.12	0.16	0
-0.37477	1.0046	-0.27967	0.25711	0	0.13	0.16	0
-0.28517	1.0076	-0.29592	0.23915	0	0.14	0.16	0
-0.18946	1.0108	-0.31105	0.22018	0	0.15	0.16	0
-0.087807	1.0141	-0.32499	0.20028	0	0.16	0.16	0
0.019571	1.0175	-0.3377	0.17952	0	0.17	0.16	0
0.13244	1.0211	-0.34912	0.15798	0	0.18	0.16	0
0.25051	1.0248	-0.35919	0.13572	0	0.19	0.16	0
0.37348	1.0286	-0.36788	0.11285	0	0.2	0.16	0
0.50098	1.0324	-0.37514	0.08944	0	0.21	0.16	0
0.63263	1.0363	-0.38095	0.065583	0	0.22	0.16	0
0.768	1.0403	-0.38526	0.041372	0	0.23	0.16	0
0.90661	1.0443	-0.38807	0.0169	0	0.24	0.16	0
1.048	1.0483	-0.38934	-0.0077362	0	0.25	0.16	0
1.1915	1.0524	-0.38908	-0.032441	0	0.26	0.16	0
1.3367	1.0564	-0.38727	-0.057115	0	0.27	0.16	0
1.4828	1.0604	-0.38392	-0.081659	0	0.28	0.16	0
1.6293	1.0643	-0.37904	-0.10597	0	0.29	0.16	0
1.7756	1.0682	-0.37263	-0.12996	0	0.3	0.16	0
1.9208	1.072	-0.36472	-0.15352	0	0.31	0.16	0
2.0643	1.0757	-0.35535	-0.17656	0	0.32	0.16	0
2.2054	1.0793	-0.34453	-0.19898	0	0.33	0.16	0
2.3434	1.0828	-0.33231	-0.22069	0	0.34	0.16	0
2.4775	1.0861	-0.31873	-0.2416	0	0.35	0.16	0
2.607	1.0893	-0.30386	-0.26161	0	0.36	0.16	0
2.7312	1.0924	-0.28774	-0.28064	0	0.37	0.16	0
2.8494	1.0953	-0.27044	-0.29862	0	0.38	0.16	0
