#"p" "T" "U:0" "U:1" "U:2" "Points:0" "Points:1" "Points:2"
1.3215 1.0275 -1.9026e-05 2.8873e-05 -4.5344e-24 1.5084 0.055914 0.5
1.3833 1 0 0 0 1.4987 0.050437 0.5
1.3834 1 0 0 0 1.4982 0.060514 0.5
0.24447 1.6265 0.0011676 -0.00027095 -3.5898e-23 0.5161 1.4648 0.5
0.2391 1.6479 0.001349 -0.00028825 1.8666e-22 0.50467 1.4873 0.5
1.032 1.061 -0.00054196 0.0007884 2.5793e-22 1.3328 0.59536 0.5
0.18946 1.6439 0.00077706 -0.0012554 1.367e-23 1.3772 1.0248 0.5
0.24784 1.824 0.00033947 0.00067133 -1.8309e-23 -1.1995 1.0542 0.5
1.2854 1.0228 -0.00010936 0.0002398 -5.1652e-23 1.4505 0.33476 0.5
0.25948 1.6395 0.00056295 0.00055322 -4.8699e-23 -0.42984 1.3145 0.5
1.0399 1.064 -0.00054395 0.0008516 -2.3141e-22 1.361 0.55479 0.5
1.0927 1.0433 -0.00035496 0.00063722 -5.1435e-23 1.3482 0.55881 0.5
0.9853 1.0818 -0.00062601 0.0010326 -3.2478e-23 1.3598 0.5699 0.5
0.25019 1.8051 0.00019522 0.00063429 1.2639e-22 -1.2567 0.91006 0.5
0.25122 1.7882 0.00019018 0.00065452 -5.1639e-23 -1.2158 0.91165 0.5
0.25137 1.7881 0.00015858 0.00063706 -2.0368e-22 -1.2378 0.88042 0.5
-0.064355 1.917 -2.305e-05 -0.00023579 -1.0227e-24 1.9388 0.14513 0.5
-0.071445 1.93 -1.3347e-05 -0.00021575 -3.9632e-24 1.9471 0.15182 0.5
-0.073285 1.9327 -1.2876e-05 -0.00019688 -5.5303e-24 1.9492 0.14087 0.5
0.25063 1.7593 0.00048588 0.00076355 -6.4658e-23 -0.95168 1.1535 0.5
0.25221 1.7444 0.00043088 0.00075695 4.9322e-23 -0.94752 1.1208 0.5
0.25093 1.76 0.00045088 0.00075974 -8.6524e-23 -0.97866 1.1295 0.5
0.10942 1.9116 0.0011065 -0.0010818 -3.495e-23 1.3467 1.3603 0.5
0.11491 1.894 0.0012617 -0.0012188 -4.5102e-23 1.3308 1.3501 0.5
0.11271 1.9087 0.001152 -0.0010871 -2.6571e-23 1.3297 1.3722 0.5
-0.075685 1.9349 -2.2936e-05 -0.00014011 -4.1206e-24 1.9536 0.099306 0.5
-0.084552 1.9498 -1.4076e-05 -0.00010685 -1.2978e-25 1.9641 0.093824 0.5
-0.073813 1.9309 -2.6562e-05 -0.00013595 -1.7422e-23 1.9515 0.091198 0.5
0.47357 1.3218 -0.0013063 0.00113 -3.5462e-23 1.3175 0.80122 0.5
0.45872 1.3328 -0.0012923 0.0010584 1.0014e-22 1.311 0.81874 0.5
-0.003808 1.8692 0.00023721 -0.0011126 4.0339e-26 1.8274 0.54922 0.5
-0.015523 1.89 0.00022562 -0.00099576 -1.3091e-24 1.8435 0.54772 0.5
-0.0062396 1.8709 0.00021698 -0.0010789 -2.0969e-25 1.833 0.53613 0.5
0.094101 1.9261 0.00091784 -0.00097848 -1.9247e-23 1.4209 1.3071 0.5
0.22586 1.7154 0.0017923 -0.0002729 3.3913e-23 0.43152 1.5709 0.5
0.22104 1.7391 0.0018966 -0.00029463 -4.6944e-23 0.43037 1.5978 0.5
0.22157 1.7315 0.0018743 -0.00032942 -1.202e-24 0.45558 1.5861 0.5
0.044059 1.7709 -3.2751e-06 -0.0010189 -1.1201e-24 1.8028 0.40778 0.5
0.018786 1.8357 0.00026819 -0.0012869 -7.0481e-27 1.7978 0.5691 0.5
0.014485 1.8412 0.00025588 -0.0012532 -3.2388e-24 1.8043 0.56048 0.5
0.026565 1.8193 0.00023576 -0.0013 -5.4742e-25 1.7911 0.55325 0.5
0.21519 1.7042 0.0017796 -0.00068044 -1.4733e-23 0.72351 1.4957 0.5
0.21495 1.6998 0.0017517 -0.0007052 4.5724e-23 0.74458 1.4839 0.5
0.22296 1.6751 0.0015949 -0.00062349 6.2003e-23 0.72514 1.4651 0.5
0.29458 1.489 -0.00047797 -6.1107e-05 2.5783e-23 1.6742 0.26674 0.5
0.22946 1.5529 -0.00036043 -0.00047853 4.8947e-23 1.6591 0.45092 0.5
0.2163 1.5663 -0.00032404 -0.00055897 -2.3473e-23 1.6634 0.46107 0.5
0.20831 1.573 -0.00032057 -0.00058385 -6.8974e-24 1.6719 0.44857 0.5
0.27997 1.5254 -4.8413e-05 0.00017063 3.9301e-23 -0.086139 1.3099 0.5
0.27994 1.5265 -4.8351e-05 0.0001826 -6.1638e-23 -0.1143 1.3024 0.5
0.27525 1.5447 0.00010879 0.00022494 4.3396e-25 -0.11353 1.3241 0.5
0.27848 1.5172 3.7505e-05 -0.00017278 6.1625e-23 0.7543 1.3075 0.5
0.23122 1.6985 0.0016733 -0.0001723 -1.2887e-22 0.3733 1.558 0.5
0.22165 1.5582 -0.00035957 -0.00044096 5.1364e-24 1.6835 0.38249 0.5
0.22386 1.5828 0.00031477 -0.00084759 5.6287e-23 1.4103 0.92598 0.5
0.20458 1.6093 0.00047582 -0.0010318 -1.8542e-23 1.4247 0.93647 0.5
0.21311 1.5968 0.00038904 -0.00094309 -1.2406e-23 1.4289 0.91773 0.5
0.20069 1.9235 0.0012354 -0.00016688 -3.3191e-24 0.31064 1.8567 0.5
0.14343 1.7683 0.0014518 -0.0016456 9.881e-24 1.3411 1.1924 0.5
0.22418 1.5528 -0.00044613 -0.00014617 1.9497e-23 1.7236 0.1676 0.5
0.2353 1.5418 -0.00044502 -0.00010472 -1.064e-23 1.7186 0.15748 0.5
0.24029 1.5376 -0.00045958 -0.00010966 -1.4386e-23 1.7152 0.16765 0.5
0.26539 1.6463 -0.00038393 1.3016e-05 4.8157e-23 -1.2232 0.021771 0.5
0.26363 1.6641 -0.00036717 0 2.3036e-23 -1.2569 0 0.5
0.2642 1.6587 -0.00037164 2.2355e-05 2.7293e-23 -1.2429 0.034747 0.5
0.2877 1.4984 -0.00024659 -0.00016014 2.1408e-23 1.0496 1.1604 0.5
0.29552 1.4839 -0.00041138 -8.2028e-05 1.5744e-22 1.0297 1.1586 0.5
0.28085 1.5088 -0.00014205 -0.00024185 -6.3915e-24 1.04 1.1748 0.5
0.15313 1.8652 0.001683 -0.0011309 -1.5478e-23 1.0774 1.509 0.5
0.14862 1.8751 0.0016108 -0.0011136 3.3589e-23 1.1004 1.506 0.5
0.15425 1.8516 0.0017419 -0.0012009 2.5347e-24 1.0889 1.4846 0.5
0.79454 1.1294 -0.0012671 0.0012751 -1.2766e-23 1.2478 0.74312 0.5
-0.061168 1.9633 8.6442e-05 -0.00036664 6.4274e-24 1.9123 0.49083 0.5
0.15134 1.6233 -0.00037951 -0.00025878 -1.106e-23 1.7627 0.15203 0.5
0.14048 1.635 -0.00036874 -0.00026358 -4.5356e-24 1.7705 0.14476 0.5
0.16124 1.6128 -0.00038796 -0.00022234 -6.2291e-24 1.7579 0.14286 0.5
0.7149 1.1349 -0.0016812 0.0011331 -1.9125e-22 1.104 0.87118 0.5
0.66013 1.1673 -0.0018551 0.0012202 -3.8564e-23 1.1126 0.88606 0.5
0.70088 1.1448 -0.0016889 0.0011811 5.6529e-24 1.1167 0.86833 0.5
0.24378 1.8608 0.00053178 0.0006426 1.0077e-22 -1.1145 1.2655 0.5
-0.093543 1.9665 -6.2696e-06 -7.4006e-05 4.7276e-24 1.9748 0.09365 0.5
-0.10056 1.9803 -8.6781e-07 -4.5632e-05 1.9853e-25 1.9845 0.099107 0.5
-0.099067 1.9767 -3.2393e-06 -4.8546e-05 5.5099e-24 1.9822 0.088336 0.5
0.27686 1.5282 0.000105 -1.5618e-05 7.2919e-23 0.29554 1.3799 0.5
0.049137 1.765 -4.9471e-06 -0.0010446 -8.2216e-24 1.7964 0.41879 0.5
-0.019141 1.8726 9.4207e-05 -0.00084947 3.8649e-25 1.8655 0.42426 0.5
-0.017077 1.8706 0.00010367 -0.00088067 -1.5178e-25 1.8609 0.43599 0.5
0.2362 1.6867 0.0015682 -6.9134e-05 -1.4624e-23 0.30262 1.5477 0.5
0.29649 1.4891 -0.0004423 -7.0671e-05 -1.7235e-24 1.6675 0.30118 0.5
0.31678 1.4726 -0.00045893 -6.8514e-07 1.1714e-23 1.6609 0.29019 0.5
0.088104 1.9271 0.00087922 -0.0009903 4.0791e-24 1.4512 1.2756 0.5
0.090441 1.9317 0.00085118 -0.00092719 -2.5903e-23 1.4387 1.2969 0.5
0.26483 1.649 -0.00030175 0.00034899 -2.931e-24 -1.1463 0.49657 0.5
0.25268 1.6801 0.0008425 0.00060908 3.9589e-23 -0.40712 1.3878 0.5
0.25014 1.6987 0.00093702 0.00063232 -4.2715e-26 -0.41679 1.4138 0.5
0.25096 1.6901 0.00092087 0.00061277 -5.871e-24 -0.38925 1.4134 0.5
0.24124 1.9472 0.00025037 0.0003033 8.226e-23 -1.3625 1.2799 0.5
0.18346 1.8333 0.0019644 -0.0008418 -5.7725e-23 0.79532 1.6128 0.5
0.1828 1.6353 0.00050924 -0.0011963 -1.5333e-23 1.4922 0.87511 0.5
0.24705 1.9202 -8.0058e-06 0.00015908 -9.5305e-24 -1.7413 0.41245 0.5
0.14825 1.7569 0.0014452 -0.0016209 -3.144e-23 1.3283 1.1916 0.5
0.12919 1.9019 0.0013 -0.0010715 2.3532e-24 1.2233 1.4528 0.5
0.12865 1.9117 0.0012176 -0.000987 8.0058e-23 1.2179 1.4697 0.5
0.6615 1.1156 -0.0018346 0.00069714 -5.2781e-23 0.87023 0.98966 0.5
0.7384 1.0702 -0.0013276 0.00050432 -2.1832e-22 0.8656 0.96691 0.5
0.15314 1.9072 0.0013945 -0.00084203 9.3641e-23 1.0142 1.5991 0.5
0.2462 1.9446 5.2461e-06 0.0001217 -3.9171e-22 -1.7965 0.43388 0.5
0.34361 1.4516 -0.00050749 0.00011517 -8.7858e-24 1.6239 0.3917 0.5
0.22247 1.6803 0.0016331 -0.00061059 1.3892e-22 0.70428 1.4769 0.5
0.31232 1.4381 -0.00086552 -7.6066e-06 7.9947e-23 0.41949 1.2973 0.5
0.3221 1.4167 -0.0010933 -8.5814e-06 -3.8835e-24 0.42643 1.2784 0.5
0.11992 1.7376 0.00085977 -0.0016849 7.7242e-24 1.5636 0.89369 0.5
0.12567 1.7285 0.00085703 -0.0016536 3.5001e-23 1.5523 0.89834 0.5
0.1108 1.7565 0.00091211 -0.0017199 9.4843e-24 1.569 0.90946 0.5
0.2613 1.5497 0.00034526 -0.0004305 -1.2065e-22 0.90795 1.2765 0.5
0.27168 1.5276 9.3541e-05 -0.00033601 -3.6371e-23 0.91807 1.2533 0.5
0.27585 1.5216 5.2303e-05 -0.00029011 -5.3597e-23 0.8914 1.2609 0.5
-0.092722 1.9655 -5.9273e-06 -8.2518e-05 1.7524e-24 1.9739 0.10217 0.5
0.42735 1.3885 -0.0005801 0.0004603 -6.6852e-24 1.5884 0.39998 0.5
0.40023 1.4079 -0.00057848 0.00036777 5.9285e-23 1.5948 0.41168 0.5
0.40364 1.4054 -0.0005551 0.00037437 -3.6877e-23 1.598 0.39763 0.5
0.10056 1.8809 0.0011992 -0.0013747 -2.0873e-23 1.4296 1.2383 0.5
0.1518 1.8525 0.0017224 -0.001221 5.5977e-23 1.1083 1.4738 0.5
0.15896 1.8283 0.0018156 -0.0012672 4.6353e-23 1.0869 1.4595 0.5
0.23754 1.793 0.0013309 0.00057828 -6.662e-23 -0.38551 1.5801 0.5
0.22223 1.5934 0.00048442 -0.00091613 -4.45e-24 1.3201 1.0336 0.5
0.58732 1.1467 -0.0021705 0.0005927 -2.1528e-22 0.78478 1.036 0.5
-0.033066 1.8861 5.6227e-05 -0.00068293 -1.3234e-25 1.8883 0.35945 0.5
-0.028758 1.8812 6.4426e-05 -0.00071926 -8.8826e-25 1.8832 0.37144 0.5
0.055592 1.7385 -0.00022007 -0.00050678 -2.8215e-24 1.8236 0.19473 0.5
0.94149 1.129 -0.00042716 0.00094506 1.2723e-22 1.4807 0.36908 0.5
0.61744 1.1299 -0.0020471 0.00063008 1.3517e-22 0.80067 1.0233 0.5
0.24542 1.8097 0.00068294 0.00074195 -3.1545e-22 -0.92861 1.2989 0.5
0.24432 1.8255 0.00068378 0.00071976 -1.991e-22 -0.95349 1.3169 0.5
0.24424 1.8215 0.00071611 0.0007238 -7.1311e-23 -0.92274 1.3343 0.5
0.29381 1.4744 -0.00049009 3.0781e-05 5.754e-23 -0.095894 1.2505 0.5
0.3 1.4546 -0.00064587 -2.9694e-05 2.0993e-23 -0.076576 1.2347 0.5
0.30077 1.4505 -0.00068388 -4.3624e-05 7.8305e-23 -0.10213 1.2198 0.5
0.3738 1.4218 -0.00067825 0.00034726 -1.2453e-24 1.5266 0.58791 0.5
0.24553 1.9784 8.2169e-07 3.0895e-05 4.2144e-23 -1.9188 0.27648 0.5
0.0074452 1.8159 -2.2918e-05 -0.00078107 -5.1645e-25 1.851 0.32017 0.5
0.22634 1.7671 0.0018262 6.1154e-05 6.3831e-23 0.14969 1.6464 0.5
0.2935 1.4752 -0.00048455 3.7226e-05 -1.3752e-22 -0.11532 1.2432 0.5
0.10005 2 0 0 0 1.3475 1.4779 0.5
0.10479 1.9758 0.00038281 -0.00034102 5.1714e-24 1.3225 1.4671 0.5
0.103 2 0 0 0 1.3315 1.4923 0.5
0.23004 1.9702 0.00034841 0.000152 3.3678e-23 -0.74925 1.784 0.5
0.43936 1.1394 -0.0012143 -0.00075121 -3.62e-24 -0.14085 0.89204 0.5
0.44275 1.138 -0.0012425 -0.00074141 -6.0447e-23 -0.12465 0.90026 0.5
0.46152 1.109 -0.001052 -0.00066539 -2.8851e-22 -0.12185 0.87477 0.5
0.26284 1.6636 -0.00020448 0.00046188 -1.2389e-22 -1.1129 0.63447 0.5
0.13993 1.7665 0.0014042 -0.0016653 -3.5951e-23 1.3651 1.1683 0.5
0.22716 1.777 0.0017925 0.0001361 -2.1245e-23 0.082184 1.657 0.5
0.22793 1.7663 0.0017948 0.00010987 -1.0358e-22 0.11195 1.6437 0.5
0.36206 1.3727 -0.0015377 0.00031011 3.4508e-23 0.79074 1.1831 0.5
0.20134 1.7899 0.002039 -0.00063662 9.5577e-23 0.63408 1.6178 0.5
0.20395 1.7763 0.0020322 -0.00063299 -3.2059e-23 0.63411 1.6019 0.5
0.23786 1.5545 -2.3917e-06 -0.00061859 -2.9045e-23 1.5175 0.75107 0.5
0.25587 1.5331 -0.00010471 -0.00044503 2.7984e-24 1.5038 0.74958 0.5
0.23762 1.5552 9.2876e-06 -0.0006228 1.2118e-23 1.5085 0.76629 0.5
0.53842 1.1782 -0.0023694 0.00054653 2.0023e-22 0.74173 1.0683 0.5
0.57862 1.1445 -0.0022129 0.00048334 6.3145e-23 0.7312 1.0501 0.5
0.12051 1.7409 0.00090725 -0.0016851 8.8355e-24 1.551 0.91396 0.5
0.15101 1.7782 0.001616 -0.0015447 -3.2677e-23 1.2617 1.2763 0.5
0.26103 1.5897 0.00070191 9.136e-05 -8.0791e-23 0.17812 1.436 0.5
0.26135 1.5875 0.00070124 6.7441e-05 8.0476e-24 0.20519 1.4372 0.5
0.26522 1.5741 0.00055884 7.8264e-05 5.05e-23 0.18748 1.4209 0.5
0.16557 1.8837 0.0016482 -0.0008654 9.5754e-23 0.92089 1.6189 0.5
0.14648 1.6416 -0.00019572 -0.00086983 2.0768e-24 1.716 0.43309 0.5
0.14006 1.6497 -0.00017288 -0.00091862 0 1.7184 0.4446 0.5
0.1272 1.6648 -0.00014596 -0.00095915 -9.5157e-24 1.7283 0.4415 0.5
0.27729 1.5324 0.00011989 9.1397e-05 1.9547e-23 0.12327 1.3681 0.5
0.2741 1.5455 0.00023339 0.00012735 -5.2921e-23 0.096099 1.3781 0.5
0.27073 1.5573 0.00036165 0.00012196 -1.4184e-22 0.11849 1.3943 0.5
0.33776 1.355 -0.0014223 -0.00030071 8.4379e-23 0.024748 1.1702 0.5
0.27477 1.5269 0.00015628 -0.00019172 -1.1273e-22 0.73645 1.3226 0.5
0.27724 1.5221 0.00010203 -0.00016303 -9.2432e-23 0.7109 1.3252 0.5
0.26617 1.5469 0.00037055 -0.00024832 0 0.72137 1.3436 0.5
0.61692 1.1364 -0.0020815 0.00069105 0 0.83244 1.0161 0.5
0.20789 1.7609 0.002006 -0.00061069 -2.1913e-24 0.62441 1.5866 0.5
0.76825 1.1693 -0.0010722 0.0014837 -8.6382e-23 1.3664 0.62494 0.5
0.15017 1.6914 0.00079589 -0.0015109 -2.6413e-23 1.5122 0.91148 0.5
0.13383 1.7204 0.0008977 -0.0016211 1.068e-23 1.5251 0.92796 0.5
0.14064 1.706 0.00083237 -0.0015697 1.1164e-24 1.5261 0.9088 0.5
0.2126 1.6002 0.00043143 -0.00097428 1.9108e-23 1.4074 0.94633 0.5
-0.086207 1.9569 -9.8051e-07 -0.00014263 7.1978e-25 1.9647 0.14935 0.5
0.39925 1.3279 -0.0019121 0.00047974 -7.0132e-23 0.8158 1.1422 0.5
0.37209 1.3623 -0.0016405 0.00039446 -8.8604e-23 0.82591 1.1633 0.5
0.13798 1.9764 0.00043186 -0.00026841 -4.9497e-23 1.0855 1.6478 0.5
0.2069 1.7406 0.0019506 -0.00072188 1.0106e-22 0.7143 1.5371 0.5
0.20585 1.7493 0.0019786 -0.00071057 -8.1994e-24 0.69967 1.5493 0.5
0.20135 1.7649 0.0020168 -0.00075212 2.97e-23 0.71982 1.563 0.5
0.54966 1.2912 -0.00098775 0.0013534 -6.1326e-23 1.4304 0.62743 0.5
0.55333 1.2908 -0.00096303 0.0013309 -2.6548e-23 1.4375 0.61631 0.5
0.59947 1.2617 -0.0010191 0.0014634 5.36e-23 1.4203 0.61665 0.5
0.37854 1.1977 -0.00061318 -0.0006947 -2.1146e-23 -0.50479 0.57335 0.5
0.38525 1.1861 -0.00062716 -0.00071983 1.4413e-22 -0.47939 0.59295 0.5
0.39192 1.1714 -0.00057653 -0.00068998 7.7763e-23 -0.48297 0.56516 0.5
0.15938 1.923 0.0012452 -0.00066391 -3.1504e-23 0.93347 1.6634 0.5
0.16158 1.9182 0.0013089 -0.00067813 -4.2819e-24 0.9124 1.6669 0.5
0.1582 1.9402 0.0010291 -0.00053571 -3.2256e-23 0.92417 1.6908 0.5
0.39189 1.1803 -0.00077598 -0.00078574 1.4594e-22 -0.41561 0.67643 0.5
0.41953 1.3462 -0.001488 0.00084117 -2.0438e-23 1.1618 0.96543 0.5
0.50352 1.3485 -0.0003213 0.00019393 -2.3858e-23 1.6314 0.10308 0.5
0.50496 1.3478 -0.00031849 0.00017715 -3.5359e-24 1.6322 0.094808 0.5
0.54046 1.3271 -0.00029565 0.00020842 -4.0852e-24 1.6219 0.098908 0.5
0.21472 1.7839 0.0019893 -0.00026946 4.8545e-23 0.39079 1.6574 0.5
0.21418 1.7926 0.0019825 -0.00024396 5.7087e-23 0.36946 1.6709 0.5
0.21201 1.7988 0.0019928 -0.00028567 5.8501e-23 0.39773 1.6752 0.5
0.72711 1.1993 -0.00097626 0.0014597 1.0347e-22 1.4275 0.55288 0.5
0.2402 1.5377 -0.00044201 -6.5629e-05 5.9934e-25 1.7198 0.13284 0.5
0.26209 1.5191 -0.00044593 -2.7839e-05 -1.6171e-23 1.7104 0.13022 0.5
0.25301 1.5261 -0.00044745 -4.9263e-05 8.1976e-24 1.7131 0.14157 0.5
0.15252 1.9598 0.00071915 -0.00040639 -2.1103e-23 0.96576 1.6958 0.5
0.15364 1.9625 0.00069269 -0.00037133 3.5495e-23 0.94872 1.7079 0.5
0.14904 1.9805 0.00037034 -0.0002107 1.1322e-22 0.97714 1.7192 0.5
0.42958 1.2133 -0.0020955 -0.00039501 1.3189e-23 0.23947 1.107 0.5
1.2962 1.0325 1.6582e-05 1.6745e-05 2.6271e-22 1.5108 0.028272 0.5
1.3367 1.0241 -1.0201e-05 1.7846e-05 -1.9114e-23 1.5079 0.019701 0.5
1.3951 1 0 0 0 1.4995 0.030271 0.5
0.90426 1 0 0 0 0.96584 0.88487 0.5
0.52796 1.1338 -0.0020152 -4.0437e-05 4.2024e-23 0.45769 1.0756 0.5
0.49673 1.1641 -0.0021902 -5.4276e-05 -2.2283e-22 0.4433 1.0956 0.5
0.48788 1.175 -0.0022375 -6.9225e-06 -9.1714e-23 0.46167 1.1023 0.5
0.2466 1.9381 -1.0087e-05 9.9037e-05 -3.0959e-24 -1.8048 0.32308 0.5
0.5066 1.2937 -0.0014779 0.0012493 -5.13e-23 1.2812 0.82087 0.5
0.48679 1.3066 -0.0014705 0.0011842 1.1403e-22 1.2723 0.83981 0.5
0.46646 1.3229 -0.0013859 0.0011007 8.8934e-24 1.2854 0.83812 0.5
0.23192 1.7434 0.0017258 0.00013859 -2.5299e-22 0.10379 1.613 0.5
0.23487 1.7262 0.0016494 0.000159 -1.4446e-22 0.098229 1.5902 0.5
0.2332 1.7399 0.0016875 0.00017896 -5.7874e-23 0.073746 1.607 0.5
0.24411 1.9354 0.0001601 0.00030886 2.1619e-22 -1.5382 0.99947 0.5
0.24383 1.9464 0.00013735 0.0002607 1.205e-22 -1.5723 0.99783 0.5
0.24368 1.9431 0.00015549 0.00028344 3.7144e-23 -1.5429 1.0271 0.5
0.29126 1.4733 -0.00048524 1.4931e-05 7.0377e-23 -0.73955 0.74361 0.5
0.29526 1.4502 -0.00053619 -6.5867e-05 -1.2856e-22 -0.78076 0.61954 0.5
0.1936 1.7681 0.0020043 -0.0009287 6.5772e-23 0.82806 1.5249 0.5
0.18764 1.7893 0.002018 -0.00096588 7.1212e-23 0.84925 1.5406 0.5
0.19251 1.7673 0.0019961 -0.0009636 4.7932e-24 0.84779 1.5166 0.5
0.51223 1.0268 -0.00021976 -0.00023866 2.7648e-22 -0.24348 0.69542 0.5
0.36555 1.2085 -0.00017729 -0.00013262 -9.8055e-23 -0.66834 0.10459 0.5
0.15837 1.6158 -0.00037865 -0.00033325 -2.9465e-24 1.7535 0.19499 0.5
0.15081 1.6252 -0.00037052 -0.00037495 -5.7097e-24 1.757 0.20446 0.5
0.13816 1.6382 -0.00035297 -0.00038132 -5.7348e-25 1.7659 0.19707 0.5
-0.070858 1.9645 5.8111e-05 -0.0003002 -2.3041e-26 1.9315 0.41508 0.5
-0.076767 1.9738 4.0442e-05 -0.00022687 7.9475e-24 1.9398 0.40664 0.5
0.097164 1.9107 0.0010504 -0.001127 -1.1574e-23 1.4182 1.2893 0.5
1.0003 1.0819 -0.00063745 0.0010522 0 1.3724 0.54996 0.5
1.0438 1.0672 -0.00052609 0.00091192 -1.5159e-22 1.375 0.53413 0.5
1.0911 1.0498 -0.00045222 0.00071221 2.901e-23 1.3639 0.53942 0.5
0.21371 1.6026 0.0004945 -0.00099499 3.5671e-23 1.3795 0.98165 0.5
0.20811 1.61 0.00053505 -0.0010458 -1.1281e-23 1.3943 0.97291 0.5
0.5309 1.2939 -0.0012414 0.0013073 1.5401e-24 1.3844 0.69806 0.5
0.55569 1.2784 -0.0012439 0.0013837 2.5729e-23 1.3846 0.68575 0.5
0.56273 1.2712 -0.0013098 0.0014034 -2.4987e-23 1.371 0.69569 0.5
0.23339 1.5475 -0.0003785 -0.0004163 2.0723e-23 1.6648 0.42194 0.5
0.47657 1.3543 -0.00062129 0.00065431 2.8609e-23 1.5694 0.40617 0.5
0.52762 1.1951 -0.0023811 0.00061392 -1.0059e-22 0.77606 1.0691 0.5
0.12475 1.8386 0.0014829 -0.0015262 5.6514e-24 1.3415 1.2746 0.5
0.12041 1.8558 0.0014401 -0.0014522 -2.663e-23 1.3426 1.2953 0.5
0.11775 1.8568 0.0014108 -0.0014614 -6.8984e-24 1.3585 1.2805 0.5
0.38704 1.3208 -0.0019669 0.00029557 -1.6659e-22 0.61285 1.1876 0.5
0.11349 1.7023 0.00026114 -0.001438 -2.4698e-25 1.6779 0.63735 0.5
0.10718 1.7142 0.00031431 -0.0014962 1.318e-23 1.6803 0.65264 0.5
0.099214 1.7249 0.00032645 -0.0015119 -9.9157e-24 1.6896 0.6488 0.5
0.46197 1.3599 -0.00081801 0.00074668 -6.4602e-23 1.5402 0.4881 0.5
0.20886 1.9715 0.00049477 -2.7973e-06 -5.5805e-23 0.020141 1.9506 0.5
0.21057 1.9604 0.00066145 1.3125e-05 9.5355e-23 -0.0042411 1.9308 0.5
0.20932 1.9819 0.00032638 4.032e-06 1.9035e-23 -0.0086211 1.9681 0.5
0.22633 1.7878 0.0017904 0.00014777 -4.4717e-23 0.063701 1.6705 0.5
0.22559 1.7978 0.0017834 0.00015414 -4.8109e-23 0.046514 1.6825 0.5
0.22345 1.8071 0.0018019 0.00011637 2.0216e-23 0.073855 1.6979 0.5
0.3208 1.4528 -0.00064972 0.00015995 8.2819e-24 1.1278 1.0723 0.5
0.29942 1.4823 -0.0003664 -4.3785e-05 -1.5272e-24 1.1512 1.0799 0.5
0.32043 1.4529 -0.00064022 0.00016165 6.3019e-23 1.1423 1.0622 0.5
0.25374 1.7589 7.182e-05 0.00061809 -1.8503e-22 -1.2107 0.81327 0.5
0.25506 1.7414 5.1406e-05 0.00062294 1.4483e-22 -1.1764 0.81101 0.5
0.25532 1.7406 1.9936e-05 0.00060099 3.8556e-23 -1.1911 0.77801 0.5
0.27902 1.5046 -0.0004482 -4.8277e-06 1.6171e-23 1.7027 0.136 0.5
0.032901 1.8628 0.00060568 -0.0014569 0 1.7309 0.77943 0.5
0.48577 1.3319 -0.00096085 0.0011454 4.6166e-23 1.4372 0.65397 0.5
0.49547 1.3226 -0.0010265 0.0012078 -1.3908e-23 1.4251 0.66403 0.5
0.46106 1.3482 -0.00094419 0.0010442 6.854e-24 1.4364 0.66931 0.5
0.25729 1.7381 -0.00027998 1.8618e-05 7.9495e-23 -1.3863 0.024122 0.5
0.25628 1.7518 -0.00026145 3.2123e-05 2.0785e-22 -1.411 0.03988 0.5
0.25743 1.7363 -0.00028047 5.2083e-05 6.8785e-23 -1.3812 0.06683 0.5
0.48019 1.3624 -0.00034953 0.0002027 -5.9489e-24 1.6366 0.11518 0.5
0.95776 1.0985 -0.00071342 0.0011714 1.4892e-22 1.3832 0.54346 0.5
0.26341 1.5177 -0.00046926 -0.00012359 1.3298e-23 1.6972 0.22391 0.5
0.27771 1.5052 -0.00047818 -9.0474e-05 1.4374e-23 1.6899 0.22899 0.5
0.2574 1.5223 -0.00046132 -0.00015071 5.8503e-24 1.6976 0.23801 0.5
0.31405 1.4505 -0.00077353 5.8623e-05 -4.9753e-23 0.91255 1.1934 0.5
0.3361 1.419 -0.0010885 0.00020557 5.5203e-23 0.90768 1.1721 0.5
-0.042446 2 0 0 0 1.8667 0.718 0.5
0.27123 1.5968 -0.00042447 9.743e-05 -1.9715e-22 -1.1344 0.17264 0.5
0.27062 1.5637 0.00030988 0.00024862 -1.0001e-22 -0.066584 1.362 0.5
0.26887 1.5715 0.00035753 0.00027403 -1.0016e-22 -0.09295 1.3635 0.5
-0.028401 1.8914 0.00011316 -0.00080043 4.752e-24 1.8744 0.4388 0.5
0.41041 1.4041 -0.00050556 0.00022532 7.1901e-25 1.6468 0.18718 0.5
0.43325 1.3895 -0.00050644 0.0002584 2.7728e-23 1.6383 0.19758 0.5
0.27493 1.5596 -0.0001125 0.00034096 -1.608e-22 -0.67615 0.99857 0.5
0.27114 1.5818 -2.396e-05 0.0004176 -1.3172e-22 -0.69843 1.0172 0.5
0.11917 1.9523 0.00075759 -0.00061574 2.0714e-24 1.2437 1.4999 0.5
0.063086 1.8141 0.00071932 -0.0016559 8.2527e-24 1.681 0.80173 0.5
0.15078 1.6393 -0.0001581 -0.00093022 9.7561e-25 1.7012 0.4766 0.5
0.1648 1.6227 -0.00018753 -0.00086732 2.1387e-23 1.6886 0.48234 0.5
