#"p" "T" "U:0" "U:1" "U:2" "Points:0" "Points:1" "Points:2"
-1.6722 1.806 -9.7137e-05 -0.0010401 0 1.787 0.474 0
-1.6713 1.8053 -8.9528e-05 -0.0010535 0 1.7842 0.48122 0
-1.6771 1.8165 -6.3008e-05 -0.0010409 0 1.7923 0.48196 0
-1.6111 1.7203 -0.00011737 -0.0012319 0 1.6615 0.63934 0
-1.6179 1.7327 -6.8192e-05 -0.0012728 0 1.6678 0.64619 0
-1.5325 1.9136 0.00069416 0.00029153 0 -0.45629 1.6964 0
-1.529 1.9513 0.00034876 0.00023677 0 -0.87084 1.6141 0
-1.5301 1.9688 0.00027517 0.00015443 0 -0.81988 1.7052 0
-1.3442 1.4315 -0.0010673 0.00047664 0 1.5043 0.58932 0
-1.5429 1.7848 0.0012743 -0.00031594 0 0.5408 1.5631 0
-1.5421 1.7826 0.0012616 -0.00029767 0 0.52686 1.5622 0
-1.544 1.7953 0.0013037 -0.00030989 0 0.5291 1.579 0
-1.3967 1.4148 -0.0016615 0.00025571 0 0.69646 1.1893 0
-1.3909 1.4076 -0.001707 0.00027449 0 0.70455 1.1827 0
-1.7057 1.8596 -8.1393e-05 -0.00078333 0 1.8493 0.38848 0
-1.7028 1.8548 -8.8246e-05 -0.00080414 0 1.8446 0.39275 0
-1.7079 1.8649 -6.4659e-05 -0.00078297 0 1.8515 0.39659 0
-1.2755 1.2049 -0.0013808 -0.00065191 0 -0.093979 0.92972 0
-1.4389 1.4461 -0.0013341 -0.00010175 0 0.17256 1.2139 0
-1.4481 1.4657 -0.0012021 -6.7155e-05 0 0.17366 1.2295 0
-1.4396 1.4487 -0.0013252 -8.4439e-05 0 0.18826 1.218 0
-0.19914 1.0279 -0.00015993 0.0003173 0 1.4094 0.43532 0
-0.11404 1.009 -0.00010167 0.00010403 0 1.4037 0.42806 0
-0.11681 1.009 -0.00011393 0.00010741 0 1.4004 0.43493 0
-1.4483 1.4667 -0.0012012 -5.2235e-05 0 0.18775 1.2332 0
-1.4892 1.5665 -0.0003705 -0.00037795 0 1.2053 1.0576 0
-1.4853 1.5597 -0.00043266 -0.00033545 0 1.2114 1.0468 0
-1.4774 1.5482 -0.00051418 -0.00026104 0 1.1995 1.0469 0
-1.2378 1.3799 -0.00074921 0.00036761 0 1.6098 0.22552 0
-1.2158 1.368 -0.00073409 0.0004055 0 1.6041 0.22834 0
-1.2511 1.3867 -0.00076145 0.00035778 0 1.6112 0.23212 0
-1.1289 1.2522 -0.0020854 0.0012246 0 1.1254 0.90102 0
-1.167 1.2732 -0.0020869 0.0011784 0 1.1265 0.91227 0
-1.1635 1.2737 -0.0020594 0.0011906 0 1.1352 0.90636 0
-1.5418 1.8506 0.0012504 -3.1771e-05 0 0.24279 1.6867 0
-1.543 1.8602 0.0012472 -4.8922e-05 0 0.25306 1.7023 0
-1.5424 1.8504 0.0012616 -5.0557e-05 0 0.26244 1.6857 0
-1.2758 1.2571 -0.0021887 -0.00011273 0 0.40052 1.1178 0
-1.5227 1.8059 0.00033253 0.0005631 0 -0.69269 1.3005 0
-1.5234 1.8149 0.00037388 0.00055816 0 -0.68867 1.3255 0
-1.3622 1.4439 -0.001078 0.00045848 0 1.4767 0.64803 0
-1.3469 1.4317 -0.0011187 0.00055507 0 1.4667 0.65364 0
-1.5592 1.7378 0.0010609 -0.0010147 0 1.1095 1.289 0
-1.5611 1.746 0.001106 -0.001028 0 1.1057 1.3003 0
-1.5284 1.6263 9.5962e-06 -0.00081267 0 1.3415 0.99078 0
-1.5239 1.6176 -5.7671e-05 -0.000752 0 1.3439 0.97931 0
-1.1479 1.1829 -0.0021305 0.00011211 0 0.55769 1.0773 0
-1.1146 1.1644 -0.0020377 0.0001131 0 0.5618 1.0681 0
-1.1047 1.1565 -0.0019834 8.6025e-05 0 0.54716 1.0653 0
-1.604 1.6794 -0.00065167 -0.00041938 0 1.7633 0.21421 0
-1.3057 1.4125 -0.00093049 0.00047589 0 1.5668 0.43097 0
-1.4648 1.5339 -0.00075201 -0.00020782 0 1.5134 0.67859 0
-1.6089 1.859 0.0010975 -0.0013089 0 1.3659 1.2367 0
-1.6094 1.8562 0.0010892 -0.0013272 0 1.3734 1.2248 0
-1.5209 1.6458 0.0004262 -0.00045879 0 0.9215 1.2968 0
-1.4488 1.4258 -0.00082505 -0.00029968 0 -0.58153 0.67668 0
-1.4433 1.412 -0.00082355 -0.00032797 0 -0.57766 0.661 0
-1.4504 1.4296 -0.00081977 -0.00027639 0 -0.59563 0.66261 0
-1.5273 1.8361 0.00066449 0.00048334 0 -0.47955 1.5005 0
-1.5733 1.6396 -0.00078468 -0.00021005 0 1.7518 0.11554 0
-1.571 1.6367 -0.000793 -0.00019748 0 1.7506 0.10908 0
-1.6113 1.9445 0.00073887 -0.0006844 0 1.3114 1.4134 0
-1.6137 1.9525 0.00065006 -0.00060826 0 1.3261 1.4138 0
-1.6122 1.9416 0.00075876 -0.00071509 0 1.3207 1.4015 0
-1.036 1.2848 -0.00056651 0.00058278 0 1.5714 0.22272 0
-0.71693 1.1723 -0.00030239 0.00065674 0 1.5278 0.23194 0
-0.78662 1.1933 -0.00035398 0.00067833 0 1.5349 0.23231 0
-0.75108 1.1828 -0.00032401 0.00065609 0 1.5325 0.22602 0
-1.5784 1.6516 -0.00065566 -0.00057533 0 1.7228 0.33729 0
-1.6965 1.8583 3.7428e-05 -0.0009695 0 1.8195 0.4967 0
-1.6965 1.8565 2.2317e-05 -0.00096099 0 1.8208 0.48742 0
-1.6925 1.8488 1.437e-05 -0.00099104 0 1.8135 0.49227 0
-0.247 1.0174 -0.00020269 0.0002409 0 1.3203 0.58113 0
-1.6394 1.8434 0.00069641 -0.001468 0 1.5895 0.95128 0
-1.6352 1.8299 0.00068195 -0.0014994 0 1.5824 0.94143 0
-1.4947 1.5888 -0.00060658 0.00016848 0 -0.65997 0.86167 0
-1.4958 1.5945 -0.00059731 0.00018344 0 -0.67653 0.85205 0
-1.011 1.2621 -0.00083976 0.0010818 0 1.5032 0.41989 0
-1.5176 1.7836 -0.00026596 0.00041195 0 -1.1189 0.72472 0
-1.5243 1.9666 8.3956e-05 0.00015363 0 -1.5008 1.101 0
-1.5243 1.97 7.5145e-05 0.00013768 0 -1.5249 1.0883 0
-1.5386 1.6911 0.00079619 -0.00069789 0 0.98629 1.3106 0
-0.4294 1.0742 -0.00046665 0.0007834 0 1.4075 0.47132 0
-0.48774 1.0871 -0.00053386 0.00089328 0 1.408 0.47969 0
-0.5079 1.0937 -0.00056223 0.00091123 0 1.4139 0.47271 0
-1.0525 1.2788 -0.00089752 0.0010553 0 1.506 0.43012 0
-1.0178 1.2647 -0.00086631 0.0010861 0 1.5017 0.42583 0
-1.012 1.2621 -0.00087673 0.0011032 0 1.498 0.43302 0
-1.4956 1.5934 -0.00069245 0.00010015 0 -0.89677 0.4494 0
-1.6578 1.8752 0.00059197 -0.0013345 0 1.651 0.90575 0
-1.4005 1.4832 -0.000818 4.792e-05 0 1.6611 0.19959 0
-1.5257 1.6738 0.00063846 -0.00037021 0 0.74144 1.3896 0
-1.5215 1.6603 0.00052639 -0.0003345 0 0.73727 1.3781 0
-1.5235 1.6679 0.00058727 -0.00034083 0 0.72369 1.3885 0
-1.5229 1.9086 2.7431e-05 0.00030728 0 -1.4068 0.86562 0
-1.523 1.9152 3.3155e-05 0.00028938 0 -1.4313 0.8651 0
-1.5227 1.9821 3.7088e-07 3.4711e-05 0 -1.8697 0.41587 0
-1.5227 1.9794 -1.8713e-06 3.8152e-05 0 -1.8612 0.39584 0
-1.5227 1.9851 5.0061e-07 2.8037e-05 0 -1.888 0.40056 0
-1.6606 1.7549 -0.00054971 -0.0001956 0 1.8221 0.079199 0
-1.6621 1.7574 -0.00054357 -0.00018221 0 1.8242 0.073377 0
-1.6566 1.749 -0.00056599 -0.00018514 0 1.8188 0.074945 0
-1.5677 1.7257 0.00080345 -0.00123 0 1.277 1.1527 0
-1.3805 1.3647 -0.0018723 -9.9831e-05 0 0.3509 1.1799 0
-1.4995 1.6099 -0.00016734 0.00019304 0 0.0089087 1.3294 0
-1.4985 1.6056 -0.00018973 0.00018566 0 0.021204 1.3285 0
-0.44581 1.0992 -0.00021443 0.00051371 0 1.4978 0.25465 0
-0.47389 1.1047 -0.00023762 0.00053842 0 1.498 0.26003 0
-0.53996 1.1222 -0.00026777 0.00059828 0 1.5046 0.25843 0
-1.4918 1.5726 -0.00071002 7.5588e-05 0 -0.84941 0.50071 0
-1.5896 1.6633 -0.00066335 -0.00052866 0 1.7405 0.29007 0
-1.2238 1.3742 -0.00070641 0.0002349 0 1.6225 0.12367 0
-1.4153 1.3451 -0.00054851 -0.00030654 0 -0.66291 0.34631 0
-1.5581 1.7492 0.0011451 -0.0009372 0 1.0467 1.3393 0
-1.5397 1.7405 0.0011062 -0.00042744 0 0.67515 1.4802 0
-1.5442 1.6374 -0.0001166 -0.0009405 0 1.4882 0.82853 0
-1.5426 1.6366 -0.00010245 -0.00093361 0 1.4802 0.83919 0
-1.5521 1.6502 -3.9325e-05 -0.0010186 0 1.4907 0.83903 0
-1.7424 1.9092 -0.00010922 -0.00020317 0 1.9249 0.12453 0
-1.7448 1.9146 -9.7729e-05 -0.00019118 0 1.9293 0.12279 0
-1.743 1.9104 -0.00010786 -0.00019178 0 1.9262 0.11846 0
-1.5266 1.9612 0.00020303 0.0002027 0 -1.1662 1.44 0
-1.7792 1.9979 -1.3447e-07 -4.0957e-06 0 1.9982 0.083911 0
-1.7785 1.9944 -4.4367e-07 -1.0433e-05 0 1.9938 0.078563 0
-1.777 1.9911 -7.4379e-07 -1.6713e-05 0 1.9912 0.083584 0
-1.6568 1.8647 0.00057011 -0.0013764 0 1.6545 0.88238 0
-1.52 1.8526 -0.0002725 9.689e-05 0 -1.45 0.18602 0
-1.6351 1.7296 -0.00045124 -0.00077192 0 1.7675 0.35335 0
-1.6388 1.7347 -0.00044516 -0.00076289 0 1.772 0.34572 0
-1.6314 1.724 -0.00047344 -0.00074665 0 1.7658 0.34455 0
-1.5206 1.8716 -0.00022915 5.1229e-05 0 -1.5104 0.10619 0
-1.5203 1.8626 -0.000253 5.5425e-05 0 -1.4844 0.11019 0
-1.5204 1.865 -0.00024749 4.4292e-05 0 -1.4934 0.088337 0
-1.5805 1.6809 -0.00010947 -0.0011559 0 1.5919 0.71853 0
-1.5854 1.6883 -9.3119e-05 -0.001188 0 1.6005 0.71345 0
-1.5158 1.7219 0.00011937 0.00050945 0 -0.50645 1.2513 0
-1.5168 1.7304 0.0001455 0.00051971 0 -0.5236 1.2548 0
-1.5172 1.7333 0.00017927 0.00052279 0 -0.50839 1.2716 0
-1.5253 1.8247 0.00052345 0.00052954 0 -0.58217 1.4186 0
-1.5822 1.7122 0.00038762 -0.0013188 0 1.4815 0.92378 0
-1.5793 1.7052 0.00034075 -0.0012918 0 1.4829 0.91307 0
-1.574 1.6966 0.0003093 -0.0012468 0 1.4723 0.91644 0
-1.5287 1.6052 -0.00050261 -0.00071097 0 1.5733 0.65523 0
-1.5144 1.5877 -0.00057346 -0.00059572 0 1.563 0.65243 0
-1.5268 1.6025 -0.00050574 -0.00069631 0 1.5688 0.66038 0
-1.5423 1.9037 0.0010408 3.2058e-05 0 0.10317 1.7812 0
-1.5417 1.8945 0.0010819 4.1554e-05 0 0.10333 1.7623 0
-1.064 1.284 -0.00091131 0.0010571 0 1.5057 0.43657 0
-1.7015 1.8667 3.6928e-05 -0.00092522 0 1.8289 0.486 0
-1.6979 1.858 1.6258e-05 -0.00094351 0 1.8244 0.47905 0
-1.2164 1.1508 -0.0010445 -0.00063625 0 -0.13898 0.86354 0
-1.7334 1.8932 -0.00012897 -0.00032592 0 1.9084 0.1808 0
-1.4435 1.4044 -0.00061201 -0.00020797 0 -0.72081 0.32354 0
-1.576 1.6513 -0.00061103 -0.00066654 0 1.7072 0.39605 0
-1.5858 1.6638 -0.00057733 -0.00071217 0 1.714 0.39927 0
-1.5611 1.6881 0.00041514 -0.0011614 0 1.3681 1.026 0
-1.5627 1.69 0.00042111 -0.0011771 0 1.3779 1.0187 0
-1.5542 1.6742 0.00033004 -0.0010949 0 1.365 1.0155 0
-1.5206 1.8374 -0.00010257 0.00042109 0 -1.21 0.81264 0
-1.3333 1.36 -0.0019824 0.000633 0 0.85425 1.1087 0
-1.3164 1.3422 -0.002078 0.00064859 0 0.84225 1.1022 0
-1.1766 1.3358 -0.0010534 0.00090686 0 1.511 0.47807 0
-1.1949 1.3445 -0.0010274 0.00086461 0 1.5177 0.47251 0
-1.4257 1.3939 -0.0012648 -0.00041433 0 -0.24038 0.98982 0
-1.4374 1.4165 -0.0012003 -0.00034839 0 -0.26093 0.99714 0
-1.7025 1.9845 0.00011139 -0.00024101 0 1.788 0.86155 0
-1.6997 1.9766 0.0001617 -0.00035086 0 1.7794 0.86256 0
-1.5266 1.9436 0.00026926 0.00027971 0 -1.0939 1.424 0
-1.5264 1.9387 0.00027198 0.00029952 0 -1.0999 1.3979 0
-1.7671 1.9658 -1.7823e-05 -5.8728e-05 0 1.9709 0.08111 0
-1.7701 1.9735 -1.0408e-05 -4.9004e-05 0 1.9767 0.084487 0
-1.7698 1.9725 -1.158e-05 -4.654e-05 0 1.9762 0.077786 0
-1.4812 1.5475 -0.0008595 -8.067e-05 0 1.7024 0.12092 0
-1.4955 1.5603 -0.00085503 -0.00010176 0 1.7089 0.12103 0
-1.4849 1.5508 -0.00086151 -8.2348e-05 0 1.7043 0.11595 0
-1.5273 1.8051 0.00076067 0.00043739 0 -0.287 1.5188 0
-1.5281 1.817 0.00078014 0.00043401 0 -0.30591 1.5344 0
-1.5208 1.7293 0.00054943 0.00037726 0 -0.12759 1.4449 0
-1.5864 1.7195 0.00040499 -0.0013511 0 1.4924 0.91797 0
-1.5555 1.7909 0.0013438 -0.0006886 0 0.83612 1.4887 0
-1.5556 1.7874 0.0013333 -0.00070658 0 0.85036 1.4786 0
-1.5534 1.7785 0.0013013 -0.00067735 0 0.8363 1.4734 0
-1.198 1.1171 -0.00050858 -0.00057039 0 -0.34334 0.63927 0
-1.2349 1.1438 -0.00059108 -0.00063258 0 -0.35981 0.64303 0
-1.2245 1.1383 -0.00056672 -0.00062925 0 -0.34511 0.6544 0
-1.5724 1.6478 -0.00059343 -0.0006871 0 1.6984 0.41933 0
-1.2887 1.4012 -0.00097499 0.00055923 0 1.5503 0.45875 0
-1.3206 1.4215 -0.00096794 0.00045269 0 1.5584 0.46344 0
-1.3034 1.4104 -0.00096083 0.00050729 0 1.5567 0.45423 0
-1.6492 1.8623 0.0006521 -0.0014042 0 1.6199 0.93452 0
-1.6522 1.8713 0.00064345 -0.0013639 0 1.6275 0.93683 0
-1.6512 1.8655 0.00063783 -0.0013895 0 1.6282 0.92628 0
-1.5133 1.6359 0.0003058 -0.00024724 0 0.70471 1.3628 0
-1.5046 1.6525 -0.00065731 4.4158e-05 0 -1.0509 0.1151 0
-1.5041 1.6483 -0.00066007 3.6755e-05 0 -1.0462 0.099633 0
-1.5058 1.6623 -0.0006489 4.4024e-05 0 -1.0682 0.10713 0
-1.3839 1.4712 -0.00081452 8.1095e-05 0 1.655 0.20114 0
-1.2996 1.1857 -0.00023032 -0.00025121 0 -0.57457 0.23792 0
-1.3902 1.3848 -0.0018062 -1.881e-06 0 0.44329 1.1966 0
-1.5141 1.7469 -0.00053192 2.5157e-05 0 -1.2174 0.044919 0
-1.5153 1.6861 0.00038015 0.00028767 0 -0.015113 1.4169 0
-1.5312 1.7538 0.0010164 1.3386e-05 0 0.27773 1.5432 0
-1.0275 1.2414 -0.0015011 0.0013951 0 1.3455 0.68008 0
-1.495 1.5903 -0.00069343 0.00010287 0 -0.88182 0.47958 0
-0.73936 1.1799 -0.00031371 0.00062428 0 1.5338 0.2154 0
-0.71955 1.174 -0.00029785 0.00063191 0 1.531 0.22027 0
-0.78667 1.1943 -0.00034455 0.00064875 0 1.538 0.22099 0
-0.27065 1.0342 -0.0002617 0.00043864 0 1.38 0.49552 0
-0.39065 1.0612 -0.00041504 0.00071497 0 1.3884 0.49835 0
-0.30396 1.042 -0.00030542 0.0005201 0 1.3864 0.48978 0
-1.6956 1.8796 0.0001699 -0.0010485 0 1.7993 0.6077 0
-1.6904 1.8672 0.00015664 -0.0011035 0 1.7896 0.60533 0
-1.5548 1.8212 0.0014005 -0.00054569 0 0.71916 1.5682 0
-1.5561 1.8254 0.0014056 -0.00056463 0 0.73428 1.569 0
-1.5185 1.8156 -0.000354 0.00015674 0 -1.3436 0.27569 0
-1.518 1.8067 -0.00037713 0.0001555 0 -1.3232 0.26981 0
-1.5724 1.741 0.00089733 -0.0012665 0 1.275 1.171 0
-1.601 1.788 0.00088153 -0.0014678 0 1.4218 1.0859 0
-1.5959 1.7753 0.00085414 -0.0014508 0 1.4087 1.0848 0
-1.6005 1.7892 0.00089864 -0.0014637 0 1.4144 1.0955 0
-1.7771 1.9889 -2.4799e-06 -5.4387e-06 0 1.9909 0.020111 0
-1.685 1.9058 0.00038536 -0.0010788 0 1.7451 0.78781 0
-1.6822 1.8996 0.00039615 -0.0011244 0 1.7386 0.7891 0
-1.6853 1.9107 0.00038385 -0.0010442 0 1.7454 0.79764 0
-0.795 1.2017 -0.00026887 0.00019452 0 1.5614 0.057735 0
-0.81936 1.0954 -0.0014664 0.00075089 0 0.9636 0.9247 0
-0.73224 1.0675 -0.0011064 0.00060978 0 0.9658 0.91166 0
-0.75405 1.0716 -0.0011785 0.00060161 0 0.95507 0.91879 0
-1.5381 1.9467 0.00063481 0.00010894 0 -0.19744 1.8468 0
-1.5384 1.9529 0.00058394 9.1183e-05 0 -0.18643 1.8645 0
-1.7312 1.8972 -8.3356e-05 -0.00045213 0 1.9013 0.2629 0
-1.7335 1.9013 -7.8661e-05 -0.00042997 0 1.9052 0.25671 0
-1.5071 1.6608 -0.0002686 0.00039325 0 -0.5659 1.0934 0
-1.2389 1.128 -4.9764e-05 -0.0001133 0 -0.55731 0.13528 0
-1.4582 1.4689 -0.0010466 -0.00017246 0 -0.26008 1.0541 0
-1.4577 1.468 -0.0010576 -0.00017115 0 -0.24295 1.0639 0
-1.5357 1.8189 0.0011416 0.00012523 0 0.10954 1.63 0
-1.4991 1.5693 -0.00068241 -0.00045831 0 1.5843 0.58894 0
-1.489 1.5591 -0.0007147 -0.00039356 0 1.575 0.59472 0
-1.5076 1.5785 -0.00065156 -0.00051864 0 1.5854 0.59809 0
-1.6428 1.7584 -0.00016544 -0.0011177 0 1.7376 0.51904 0
-1.5072 1.6567 -0.00016093 0.00038795 0 -0.41744 1.1983 0
-0.99747 1.204 -0.001761 0.0014044 0 1.201 0.81324 0
-0.99474 1.2035 -0.0017349 0.0014097 0 1.2075 0.80702 0
-1.7344 1.9967 1.412e-05 -4.6974e-05 0 1.8832 0.67304 0
-1.7312 1.9898 4.6698e-05 -0.00013695 0 1.8731 0.67326 0
-1.7316 1.9965 1.7238e-05 -4.8674e-05 0 1.8802 0.68146 0
-1.597 1.7753 0.00083792 -0.0014542 0 1.4166 1.0754 0
-1.4038 1.4046 -0.0016921 1.0441e-05 0 0.45256 1.2104 0
-1.6027 1.7894 0.00086582 -0.0014763 0 1.4341 1.0745 0
-1.5222 1.9361 -6.3389e-05 7.9329e-05 0 -1.7026 0.28564 0
-1.5319 1.8528 0.0009077 0.00034499 0 -0.24741 1.626 0
-1.461 1.4777 -0.0010194 -0.00013938 0 -0.23807 1.0771 0
-1.4652 1.4882 -0.00097098 -0.00010663 0 -0.2581 1.0758 0
-1.5255 1.5892 -0.00081066 -0.00018338 0 1.7204 0.1563 0
-1.5633 1.8093 0.0013808 -0.000818 0 0.92364 1.4741 0
-1.6546 1.7703 -0.00022452 -0.001006 0 1.7688 0.45029 0
-1.6612 1.7828 -0.00018375 -0.0010167 0 1.7761 0.45516 0
-1.6581 1.776 -0.00021403 -0.0010013 0 1.7735 0.44703 0
-1.6138 1.9308 0.0008397 -0.00083009 0 1.339 1.3675 0
-1.6134 1.9365 0.00079808 -0.0007758 0 1.3345 1.3805 0
-1.6158 1.9412 0.00074715 -0.00073678 0 1.3485 1.3755 0
-1.5947 1.7041 -2.528e-05 -0.0012568 0 1.6089 0.72024 0
-1.5287 1.9516 0.00033458 0.00023772 0 -0.89869 1.5984 0
-1.747 1.9354 -1.5174e-05 -0.00033772 0 1.9284 0.2769 0
-1.6202 1.6962 -0.00070396 -0.00013396 0 1.7874 0.057792 0
-1.6198 1.6955 -0.00070823 -0.00012012 0 1.7872 0.051826 0
-1.6135 1.6874 -0.00072495 -0.00012428 0 1.7824 0.05458 0
-1.5227 1.9492 -7.1256e-06 0.00013261 0 -1.6786 0.59422 0
-1.5227 1.948 -1.1661e-05 0.00012974 0 -1.6825 0.56974 0
-1.5228 1.9542 -4.5275e-06 0.00011826 0 -1.7039 0.58159 0
-1.517 1.5832 -0.00078315 -0.00034071 0 1.6845 0.33536 0
-1.1106 1.3115 -0.00085525 0.00073136 0 1.5568 0.32495 0
-1.1394 1.3246 -0.0008655 0.00069409 0 1.5615 0.32783 0
-1.5138 1.7428 -0.0005313 9.7166e-05 0 -1.2015 0.17217 0
-1.5142 1.7481 -0.00052177 8.8707e-05 0 -1.2127 0.15619 0
-1.5955 1.6847 -0.00038582 -0.00095706 0 1.6898 0.51452 0
-1.5888 1.674 -0.00042527 -0.00090891 0 1.6853 0.50694 0
-1.5879 1.6731 -0.00042471 -0.00091218 0 1.6827 0.51155 0
-1.6791 1.8641 0.00028236 -0.0012342 0 1.751 0.69522 0
-1.6868 1.9747 0.00020778 -0.00039189 0 1.7321 0.94834 0
-1.6903 1.9819 0.00015035 -0.0002868 0 1.7421 0.94474 0
-1.5225 1.9108 -2.3087e-05 0.00025571 0 -1.4867 0.71947 0
-1.5223 1.9023 -3.8718e-05 0.00027042 0 -1.4618 0.70884 0
-1.4514 1.4244 -0.00064713 -0.00019804 0 -0.73036 0.35758 0
-1.6574 1.7725 -0.00025043 -0.00096399 0 1.7766 0.42825 0
-1.7249 1.931 0.00011452 -0.00063346 0 1.8694 0.52543 0
-1.5596 1.9632 0.00059982 -0.00017407 0 0.56432 1.8429 0
-1.5603 1.9703 0.00050168 -0.00014844 0 0.57154 1.8547 0
-1.5603 1.9626 0.00060956 -0.00017767 0 0.58064 1.8371 0
-1.3375 1.4406 -0.00082358 6.4929e-05 0 1.6553 0.067709 0
-1.3571 1.4533 -0.00084003 5.1911e-05 0 1.6613 0.06806 0
-1.3482 1.4478 -0.00083346 5.2599e-05 0 1.6591 0.062858 0
-1.6349 1.9491 0.00058419 -0.00071017 0 1.4831 1.2522 0
-1.6373 1.9524 0.00054966 -0.00067769 0 1.4951 1.2439 0
-1.6345 1.9414 0.00064311 -0.00079515 0 1.4852 1.2375 0
-1.5233 1.976 2.2514e-05 8.3349e-05 0 -1.7292 0.76311 0
-1.5232 1.9737 2.0627e-05 8.8161e-05 0 -1.7313 0.73383 0
-1.5233 1.9791 2.0155e-05 7.229e-05 0 -1.7472 0.75471 0
-1.33 1.4293 -0.00091823 0.00031534 0 1.5965 0.36634 0
-1.7448 1.9203 -6.7021e-05 -0.0002825 0 1.9275 0.19228 0
-1.7408 1.9106 -8.7912e-05 -0.00030193 0 1.9204 0.18909 0
-1.7408 1.9113 -8.348e-05 -0.00030987 0 1.9203 0.19501 0
-0.8931 1.2345 -0.00033547 6.978e-05 0 1.5745 0.021455 0
-0.8542 1.221 -0.00029881 7.9017e-05 0 1.5695 0.025287 0
-0.89954 1.2368 -0.00034149 8.6656e-05 0 1.575 0.026724 0
-1.3065 1.1952 -0.00032971 -0.00037677 0 -0.54917 0.34789 0
-1.3225 1.2123 -0.00033469 -0.00037948 0 -0.56437 0.33942 0
-1.3344 1.2248 -0.00037727 -0.00039219 0 -0.5683 0.35154 0
-1.2016 1.3355 -0.0013126 0.0011317 0 1.4239 0.63729 0
-1.0963 1.121 -0.001596 -0.00023071 0 0.31687 1.0367 0
-1.141 1.1477 -0.0017943 -0.00023601 0 0.31669 1.0496 0
-1.1013 1.1265 -0.0016628 -0.00022571 0 0.33036 1.0416 0
-1.1853 1.2574 -0.0022686 0.00099078 0 0.93693 1.0156 0
-1.5132 1.7287 -0.00042112 0.00036278 0 -1.0339 0.65939 0
-1.7064 1.8379 -0.00027881 -0.00037758 0 1.8703 0.16828 0
-1.7113 1.847 -0.00025491 -0.00036574 0 1.8767 0.16667 0
-1.7072 1.839 -0.00027792 -0.00036512 0 1.8716 0.1627 0
-1.5678 1.9377 0.00091748 -0.00037835 0 0.76592 1.7292 0
-1.4456 1.4083 -0.00053974 -9.9945e-05 0 -0.75947 0.14231 0
-1.4477 1.4137 -0.00054227 -9.0565e-05 0 -0.76729 0.12574 0
-1.5617 1.6262 -0.00079807 -0.00020911 0 1.7434 0.12661 0
-1.5578 1.6226 -0.00080007 -0.00021139 0 1.7407 0.13256 0
-1.5661 1.6316 -0.00079065 -0.00022097 0 1.746 0.13032 0
-1.5212 1.5844 -0.00085166 -0.00012649 0 1.7225 0.10631 0
-1.4862 1.5621 -0.00049265 9.2015e-05 0 0.096132 1.3012 0
-1.491 1.5778 -0.00037443 0.00011981 0 0.084041 1.3145 0
-1.4899 1.5742 -0.00039681 0.00010857 0 0.10483 1.3151 0
-1.5259 1.9529 0.00020026 0.00023772 0 -1.2177 1.3528 0
-1.526 1.9592 0.00018544 0.00020913 0 -1.229 1.3741 0
-1.526 1.9564 0.00019654 0.00022291 0 -1.2131 1.3756 0
-1.5326 1.6646 0.00058667 -0.00069133 0 1.0538 1.2476 0
-1.5299 1.6594 0.00054812 -0.00065069 0 1.0401 1.25 0
-0.74314 1.1835 -0.00030637 0.00032817 0 1.5509 0.11345 0
-1.7218 1.9042 4.2822e-05 -0.00070752 0 1.8699 0.44444 0
-1.5247 1.9982 6.8377e-06 9.3812e-06 0 -1.5999 1.1995 0
-1.5184 1.7592 0.00010571 0.00055421 0 -0.69733 1.1849 0
-1.5956 1.6931 -0.00025067 -0.0011102 0 1.6553 0.61103 0
-1.5862 1.6784 -0.0003063 -0.0010483 0 1.6474 0.60567 0
-1.5849 1.6775 -0.00030104 -0.0010526 0 1.6442 0.61193 0
-1.4558 1.4539 -0.00096048 -0.0002683 0 -0.43113 0.8994 0
-1.4603 1.4652 -0.00093352 -0.00023194 0 -0.44465 0.90051 0
-1.4612 1.4684 -0.00093723 -0.00021911 0 -0.43174 0.91785 0
-1.7217 1.9134 8.4357e-05 -0.00071059 0 1.8657 0.48725 0
-1.7239 1.9173 8.0947e-05 -0.00067966 0 1.8711 0.48093 0
-1.5328 1.8426 0.00097941 0.00030152 0 -0.1478 1.6302 0
-1.4372 1.3951 -0.00073338 -0.00029619 0 -0.65478 0.48627 0
-1.5584 1.6511 -0.00016559 -0.0010152 0 1.5444 0.76058 0
-1.6409 1.8036 0.00039267 -0.0014854 0 1.6487 0.79492 0
-1.6474 1.818 0.00041683 -0.0014698 0 1.6602 0.79696 0
-1.5338 1.8684 0.0009493 0.00028755 0 -0.19875 1.6697 0
-1.5337 1.862 0.00096598 0.000288 0 -0.17835 1.661 0
-1.5332 1.8592 0.00095224 0.00030383 0 -0.19608 1.6515 0
-1.5225 1.9676 -1.5248e-05 4.4873e-05 0 -1.8267 0.3004 0
-1.5225 1.9616 -2.2991e-05 4.9865e-05 0 -1.8037 0.28502 0
-1.5225 1.9678 -1.6442e-05 4.0657e-05 0 -1.8313 0.27296 0
-1.6251 1.7292 -0.00024852 -0.0010795 0 1.7169 0.52044 0
-1.6947 1.8383 -0.00011969 -0.00085516 0 1.8305 0.40047 0
-1.7364 1.9188 -1.6197e-05 -0.00048188 0 1.9059 0.33379 0
-1.5656 1.9734 0.0004648 -0.00016801 0 0.69263 1.8216 0
