0.0000	0.44508
0.02503	0.41870
0.05011	0.40046
0.10108	0.37107
0.15138	0.34744
0.20226	0.32686
0.30081	0.29328
0.41305	0.26186
0.60049	0.21995
0.76791	0.19014
0.99185	0.15806
1.17977	0.13621
1.40407	0.11471
1.66967	0.09416
1.81952	0.08444
1.98156	0.07517
2.54689	0.05063
2.99541	0.03733
3.50590	0.02658
4.08156	0.01825
6.21632	0.00472
7.97384	0.00160
9.96662	0.00048
15.00000	0.00002
20.77429	0.00000
25.39373	0.00000
1000.0		0.0
