#           y      vel_x       p_xy        q_x
9.11486e-03 1.46436e-04 -1.13601e-03 -1.79353e-08
2.73446e-02 4.39307e-04 -1.13601e-03 -5.37543e-08
4.55743e-02 7.32179e-04 -1.13601e-03 -8.94180e-08
6.38040e-02 1.02505e-03 -1.13601e-03 -1.24823e-07
8.20338e-02 1.31792e-03 -1.13601e-03 -1.59865e-07
1.00263e-01 1.61079e-03 -1.13601e-03 -1.94440e-07
1.18493e-01 1.90366e-03 -1.13601e-03 -2.28445e-07
1.36723e-01 2.19653e-03 -1.13601e-03 -2.61773e-07
1.54953e-01 2.48940e-03 -1.13601e-03 -2.94320e-07
1.73182e-01 2.78227e-03 -1.13601e-03 -3.25980e-07
1.91412e-01 3.07514e-03 -1.13601e-03 -3.56647e-07
2.09642e-01 3.36801e-03 -1.13601e-03 -3.86214e-07
2.27872e-01 3.66088e-03 -1.13601e-03 -4.14573e-07
2.46101e-01 3.95374e-03 -1.13601e-03 -4.41614e-07
2.64331e-01 4.24661e-03 -1.13601e-03 -4.67229e-07
2.82561e-01 4.53947e-03 -1.13601e-03 -4.91307e-07
3.00790e-01 4.83234e-03 -1.13601e-03 -5.13736e-07
3.19020e-01 5.12520e-03 -1.13601e-03 -5.34402e-07
3.37250e-01 5.41806e-03 -1.13601e-03 -5.53192e-07
3.55480e-01 5.71092e-03 -1.13601e-03 -5.69990e-07
3.73542e-01 6.00110e-03 -1.13601e-03 -5.84553e-07
3.90466e-01 6.27297e-03 -1.13601e-03 -5.96212e-07
4.05551e-01 6.51532e-03 -1.13601e-03 -6.04908e-07
4.18998e-01 6.73135e-03 -1.13601e-03 -6.11251e-07
4.30985e-01 6.92391e-03 -1.13601e-03 -6.15744e-07
4.41671e-01 7.09557e-03 -1.13601e-03 -6.18796e-07
4.51195e-01 7.24858e-03 -1.13601e-03 -6.20737e-07
4.59686e-01 7.38497e-03 -1.13601e-03 -6.21838e-07
4.67254e-01 7.50656e-03 -1.13601e-03 -6.22263e-07
4.74001e-01 7.61494e-03 -1.13601e-03 -6.22472e-07
4.80015e-01 7.71154e-03 -1.13602e-03 -6.20921e-07
4.85375e-01 7.79767e-03 -1.13600e-03 -6.26645e-07
4.90154e-01 7.87440e-03 -1.13606e-03 -5.96872e-07
4.94413e-01 7.94297e-03 -1.13582e-03 -7.30874e-07
4.98210e-01 8.00352e-03 -1.13658e-03 -2.93300e-07
