#           y      vel_x       p_xy        q_x
9.11486e-03 1.46440e-04 -1.60665e-03 -3.58736e-08
2.73446e-02 4.39320e-04 -1.60665e-03 -1.07517e-07
4.55743e-02 7.32200e-04 -1.60665e-03 -1.78850e-07
6.38040e-02 1.02508e-03 -1.60665e-03 -2.49666e-07
8.20338e-02 1.31796e-03 -1.60665e-03 -3.19755e-07
1.00263e-01 1.61084e-03 -1.60665e-03 -3.88911e-07
1.18493e-01 1.90372e-03 -1.60665e-03 -4.56926e-07
1.36723e-01 2.19659e-03 -1.60665e-03 -5.23587e-07
1.54953e-01 2.48947e-03 -1.60665e-03 -5.88686e-07
1.73182e-01 2.78235e-03 -1.60665e-03 -6.52011e-07
1.91412e-01 3.07522e-03 -1.60665e-03 -7.13350e-07
2.09642e-01 3.36810e-03 -1.60665e-03 -7.72487e-07
2.27872e-01 3.66097e-03 -1.60665e-03 -8.29207e-07
2.46101e-01 3.95384e-03 -1.60665e-03 -8.83294e-07
2.64331e-01 4.24671e-03 -1.60665e-03 -9.34527e-07
2.82561e-01 4.53958e-03 -1.60665e-03 -9.82685e-07
3.00790e-01 4.83245e-03 -1.60665e-03 -1.02754e-06
3.19020e-01 5.12532e-03 -1.60665e-03 -1.06888e-06
3.37250e-01 5.41818e-03 -1.60665e-03 -1.10646e-06
3.55480e-01 5.71105e-03 -1.60665e-03 -1.14006e-06
3.73542e-01 6.00122e-03 -1.60665e-03 -1.16918e-06
3.90466e-01 6.27309e-03 -1.60665e-03 -1.19250e-06
4.05551e-01 6.51544e-03 -1.60665e-03 -1.20989e-06
4.18998e-01 6.73147e-03 -1.60665e-03 -1.22258e-06
4.30985e-01 6.92403e-03 -1.60665e-03 -1.23156e-06
4.41671e-01 7.09569e-03 -1.60665e-03 -1.23766e-06
4.51195e-01 7.24870e-03 -1.60665e-03 -1.24155e-06
4.59686e-01 7.38509e-03 -1.60665e-03 -1.24374e-06
4.67254e-01 7.50667e-03 -1.60665e-03 -1.24463e-06
4.74001e-01 7.61505e-03 -1.60665e-03 -1.24483e-06
4.80015e-01 7.71166e-03 -1.60665e-03 -1.24293e-06
4.85375e-01 7.79778e-03 -1.60664e-03 -1.24807e-06
4.90154e-01 7.87451e-03 -1.60671e-03 -1.21756e-06
4.94413e-01 7.94308e-03 -1.60638e-03 -1.35072e-06
4.98210e-01 8.00363e-03 -1.60745e-03 -9.12300e-07
